Date,AirT_0,AirT_1,AirT_2,AirT_3,average_AirT
2001-01-31,14.065483870967741,14.23741935483871,14.719354838709679,14.333870967741936,14.339032258064515
2001-02-28,21.18607142857143,21.261428571428574,21.618571428571432,21.33142857142857,21.349375000000002
2001-03-31,20.374193548387098,20.416774193548385,21.154193548387095,20.719677419354838,20.666209677419356
2001-04-30,22.701999999999998,22.862333333333332,23.288333333333334,23.136000000000003,22.997166666666665
2001-05-31,24.265483870967742,23.989677419354837,24.57935483870968,24.41032258064516,24.311209677419356
2001-06-30,26.717,26.57766666666667,27.071666666666665,27.053333333333335,26.854916666666668
2001-07-31,26.964193548387097,26.756774193548388,27.192580645161293,27.161290322580644,27.018709677419356
2001-08-31,27.9358064516129,28.03774193548387,28.286774193548386,28.2041935483871,28.116129032258065
2001-09-30,26.242666666666665,26.295,26.490333333333336,26.442666666666664,26.367666666666665
2001-10-31,24.043548387096774,24.080645161290324,24.65096774193548,24.478064516129034,24.313306451612902
2001-11-30,21.68433333333333,21.808666666666667,22.235333333333333,22.115333333333336,21.960916666666666
2001-12-31,20.914516129032258,21.108387096774194,21.443870967741937,21.371935483870967,21.20967741935484
2002-01-31,17.852903225806454,18.174838709677417,18.193225806451615,18.090967741935486,18.077983870967742
2002-02-28,18.337500000000002,18.578928571428573,19.089285714285715,18.610666666666667,18.70565476190476
2002-03-31,21.66516129032258,22.50258064516129,22.23548387096774,22.0058064516129,22.102258064516132
2002-04-30,24.293999999999997,24.663333333333334,24.634666666666664,24.569333333333336,24.540333333333333
2002-05-31,25.63064516129032,25.944444444444443,26.144193548387097,25.99806451612903,25.93486559139785
2002-06-30,26.28533333333333,26.510714285714283,26.465333333333334,26.43166666666667,26.440083333333334
2002-07-31,27.42774193548387,27.797096774193548,27.67838709677419,27.63774193548387,27.635241935483872
2002-08-31,27.451612903225808,27.776451612903227,27.753548387096775,27.726774193548387,27.677096774193547
2002-09-30,27.771666666666665,28.14,27.982000000000003,27.935333333333332,27.95725
2002-10-31,26.384516129032257,26.62451612903226,26.894193548387097,26.804516129032258,26.676935483870967
2002-11-30,20.336333333333336,20.619666666666667,21.188333333333333,21.030666666666665,20.79375
2002-12-31,17.08483870967742,17.72935483870968,18.246451612903225,17.983548387096775,17.761048387096775
2003-01-31,13.66451612903226,14.280645161290321,14.678064516129032,14.571612903225805,14.298709677419355
2003-02-28,18.735000000000003,19.64071428571429,19.75464285714286,19.378214285714286,19.377142857142854
2003-03-31,23.23516129032258,23.692903225806454,23.99967741935484,24.061935483870965,23.74741935483871
2003-04-30,21.857333333333333,22.453,22.512999999999998,22.651666666666664,22.36875
2003-05-31,26.06483870967742,26.413548387096775,26.48516129032258,26.62548387096774,26.397258064516127
2003-06-30,26.694666666666667,26.908076923076923,27.019333333333336,27.16033333333333,26.968694444444445
2003-07-31,27.41322580645161,27.92290322580645,27.896774193548385,28.004193548387097,27.809274193548386
2003-08-31,26.90096774193548,27.440967741935484,27.438387096774196,27.524193548387096,27.326129032258066
2003-09-30,26.48033333333333,26.987000000000002,27.145666666666667,27.329,26.92113888888889
2003-10-31,24.863870967741935,25.443870967741937,25.903548387096773,24.174545454545456,25.353575268817202
2003-11-30,22.092,22.562666666666665,23.148333333333333,21.939666666666664,22.43566666666667
2003-12-31,16.150645161290324,16.52548387096774,17.209032258064518,15.920322580645163,16.451370967741937
2004-01-31,15.983225806451614,16.56032258064516,17.173870967741934,15.83516129032258,16.38814516129032
2004-02-29,17.717037037037038,18.24037037037037,18.86241379310345,17.541034482758622,18.186810344827588
2004-03-31,20.166774193548385,20.625806451612902,20.88967741935484,19.653225806451612,20.333870967741937
2004-04-30,21.223666666666666,21.647333333333332,21.942666666666664,20.716,21.382416666666664
2004-05-31,24.846774193548388,25.337419354838712,25.333225806451615,24.24451612903226,24.940483870967743
2004-06-30,27.091333333333335,27.649333333333335,27.675172413793106,26.523666666666667,27.228833333333334
2004-07-31,27.412258064516127,27.491290322580646,27.82774193548387,26.73741935483871,27.367177419354835
2004-08-31,27.223548387096773,27.418064516129032,27.934838709677418,26.57225806451613,27.28717741935484
2004-09-30,26.27466666666667,26.814,27.091333333333335,26.215,26.688972222222223
2004-10-31,24.443870967741937,25.093870967741935,25.38032258064516,25.00483870967742,24.980725806451613
2004-11-30,21.60033333333333,22.228666666666665,22.582333333333334,22.244666666666667,22.163999999999998
2004-12-31,16.74290322580645,17.1858064516129,17.86258064516129,17.437741935483874,17.307258064516127
2005-01-31,16.817419354838712,17.36967741935484,17.71193548387097,17.3141935483871,17.303306451612904
2005-02-28,17.533571428571427,18.158214285714287,18.43357142857143,17.997142857142858,18.030625
2005-03-31,18.68032258064516,19.380967741935482,20.39814814814815,19.280967741935484,19.278198924731182
