Date,RADT_0,RADT_1,RADT_2,RADT_3,average_RADT
1999-11-30,0.10996666666666667,0.12480000000000001,0.1469,0.12733333333333333,0.12725
1999-12-31,0.10216129032258064,0.11441935483870969,0.12880645161290322,0.0925483870967742,0.10948387096774194
2000-01-31,0.1569032258064516,0.1271935483870968,0.15606451612903227,0.12109677419354839,0.14031451612903226
2000-02-29,0.194,0.17417241379310344,0.19175862068965516,0.14996551724137933,0.17747413793103448
2000-03-31,0.23080645161290322,0.21938709677419355,0.2298709677419355,0.19025806451612903,0.21758064516129033
2000-04-30,0.2768333333333333,0.2771,0.27366666666666667,0.25103333333333333,0.26965833333333333
2000-05-31,0.3050645161290323,0.2962258064516129,0.29916129032258065,0.3077741935483871,0.30205645161290323
2000-06-30,0.24296666666666666,0.2626,0.26976666666666665,0.28076666666666666,0.264025
2000-07-31,0.2166774193548387,0.21980645161290321,0.23819354838709678,0.25451612903225806,0.2322983870967742
2000-08-31,0.18603225806451615,0.2447741935483871,0.20461290322580644,0.19070967741935482,0.2065322580645161
2000-09-30,0.15503333333333333,0.2237,0.1971,0.2165,0.19808333333333333
2000-10-31,0.1786774193548387,0.18764516129032258,0.18980645161290324,0.19196774193548385,0.1870241935483871
2000-11-30,0.15253333333333333,0.11309999999999999,0.14723333333333333,0.11883333333333333,0.13292500000000002
2000-12-31,0.13858064516129034,0.0742258064516129,0.13574193548387098,0.08790322580645162,0.10911290322580645
2001-01-31,0.1576774193548387,0.10393548387096774,0.15677419354838712,0.10916129032258064,0.13188709677419355
2001-02-28,0.20439285714285713,0.1309642857142857,0.19446428571428573,0.16025,0.17251785714285714
2001-03-31,0.21080645161290323,0.14458064516129032,0.20487096774193547,0.16606451612903225,0.18158064516129033
2001-04-30,0.2674333333333333,0.2406,0.26516666666666666,0.225,0.24955
2001-05-31,0.24664516129032257,0.27003225806451614,0.2634193548387097,0.2529677419354839,0.25826612903225804
2001-06-30,0.22276666666666667,0.2552,0.22216666666666668,0.23906666666666665,0.23479999999999998
2001-07-31,0.20974193548387096,0.23651612903225805,0.1996774193548387,0.21483870967741936,0.21519354838709678
2001-08-31,0.22983870967741934,0.2633225806451613,0.20783870967741938,0.21061290322580645,0.2279032258064516
2001-09-30,0.15519999999999998,0.14573333333333333,0.13543333333333332,0.18743333333333334,0.15595
2001-10-31,0.14158064516129032,0.09216129032258064,0.1600967741935484,0.17961290322580648,0.14336290322580647
2001-11-30,0.15510000000000002,0.06366666666666666,0.10379310344827586,0.11013333333333333,0.10872222222222222
2001-12-31,0.16238709677419355,0.06051612903225806,0.11851612903225807,0.081,0.10560483870967742
2002-01-31,0.15229032258064518,0.0661290322580645,0.1347741935483871,0.08674193548387096,0.10998387096774194
2002-02-28,0.17110714285714287,0.05992857142857143,0.15775,0.1278,0.1284047619047619
2002-03-31,0.24346428571428572,0.041625,0.22383870967741937,0.1794193548387097,0.2043225806451613
2002-04-30,0.2569666666666667,0.2700909090909091,0.25056666666666666,0.16856666666666667,0.23227777777777778
2002-05-31,0.2797741935483871,0.2624444444444445,0.2839677419354839,0.272741935483871,0.27614516129032257
2002-06-30,0.21176666666666666,0.14025,0.17993333333333333,0.18263333333333334,0.18155000000000002
2002-07-31,0.2136451612903226,0.1763225806451613,0.18419354838709678,0.14383870967741935,0.1795
2002-08-31,0.2204516129032258,0.1792258064516129,0.17670967741935484,0.1587741935483871,0.18379032258064515
2002-09-30,0.22383333333333333,0.11506666666666666,0.13166666666666668,0.17140000000000002,0.16049166666666667
2002-10-31,0.2102258064516129,0.07142857142857142,0.19116129032258064,0.16916129032258065,0.18331182795698925
2002-11-30,0.15730000000000002,,0.13096666666666665,0.07976666666666667,0.12267777777777779
2002-12-31,0.1268709677419355,,0.10274193548387096,0.05993548387096775,0.09651612903225806
2003-01-31,0.16416129032258067,0.0005,0.1534193548387097,0.10480645161290322,0.13906182795698924
2003-02-28,0.1687857142857143,0.0958,0.18607142857142858,0.10585714285714286,0.1470922619047619
2003-03-31,0.14561290322580647,0.09835483870967741,0.19870967741935483,0.10925806451612903,0.13798387096774192
2003-04-30,0.2277,0.16583333333333333,0.2452,0.15423333333333333,0.19824166666666668
2003-05-31,0.2762903225806451,0.26970967741935487,0.23948387096774193,0.1927741935483871,0.24456451612903227
2003-06-30,0.1905666666666667,0.2113076923076923,0.1928,0.1549333333333333,0.18849722222222223
2003-07-31,0.2296774193548387,0.24896774193548388,0.17541935483870966,0.14764516129032257,0.2004274193548387
2003-08-31,0.20587096774193547,0.20251612903225807,0.11696774193548387,0.16006451612903225,0.17135483870967744
2003-09-30,0.18719999999999998,0.1535,0.10946666666666666,0.15976666666666667,0.15248333333333336
2003-10-31,0.1686774193548387,0.12964516129032258,0.16338709677419355,0.14874193548387096,0.15261290322580645
2003-11-30,0.11723333333333333,0.04396666666666667,0.1509333333333333,0.027266666666666665,0.08485000000000001
2003-12-31,0.09393548387096774,0.02625806451612903,0.1470322580645161,0.037,0.07605645161290324
2004-01-31,0.12193548387096775,0.04003225806451613,0.14061290322580644,0.023193548387096773,0.08144354838709678
2004-02-29,0.1177142857142857,0.04971428571428571,0.16517857142857142,0.07993103448275862,0.10044827586206896
2004-03-31,0.07971428571428572,0.07858064516129032,0.2204193548387097,0.1309032258064516,0.12861021505376344
2004-04-30,0.4302666666666667,0.1017,0.2517241379310345,0.19736666666666666,0.20603333333333335
2004-05-31,0.41793548387096774,0.2990645161290323,0.2766774193548387,0.29835483870967744,0.323008064516129
2004-06-30,0.25143333333333334,0.26563333333333333,0.2043103448275862,0.2427666666666667,0.2416083333333333
2004-07-31,0.2225483870967742,0.2303548387096774,0.1970967741935484,0.18951612903225806,0.2098790322580645
2004-08-31,0.1829032258064516,0.19306451612903228,0.146741935483871,0.18312903225806454,0.17645967741935484
2004-09-30,0.15296666666666667,0.17056666666666667,0.132,0.1791,0.15865833333333335
2004-10-31,0.14803225806451614,0.13812903225806453,0.2244736842105263,0.18264516129032257,0.16721236559139785
2004-11-30,0.10286666666666666,0.003,0.13803333333333334,0.08626666666666667,0.10690555555555556
2004-12-31,0.13032258064516128,0.10705555555555556,0.1244516129032258,0.06648387096774193,0.10822849462365591
2005-01-31,0.13432258064516128,0.1673225806451613,0.14941935483870966,0.13768181818181818,0.14778225806451611
2005-02-28,0.15050000000000002,0.17710714285714285,0.17378571428571427,0.17467857142857143,0.16901785714285714
2005-03-31,0.18425806451612903,0.15503225806451612,0.20346153846153847,0.20241935483870968,0.18577419354838712
2005-04-30,0.23356666666666664,0.20633333333333334,0.275,0.2754333333333333,0.24758333333333335
2005-05-31,0.26664516129032256,0.23729032258064517,0.2583548387096774,0.2709032258064516,0.25829838709677416
2005-06-30,0.2043,0.19826666666666667,0.19643333333333332,0.20473333333333335,0.20093333333333332
2005-07-31,0.24125806451612902,0.24033333333333332,0.23474193548387098,0.24880645161290324,0.2409032258064516
2005-08-31,0.19038709677419355,0.22964516129032259,0.2133225806451613,0.24732258064516127,0.22016935483870967
2005-09-30,0.18033333333333335,0.21536666666666668,0.18141379310344827,0.23253333333333334,0.19642777777777776
2005-10-31,0.14889285714285716,0.17162068965517244,0.178741935483871,0.14500000000000002,0.16494086021505375
2005-11-30,0.13946666666666668,0.025,0.15320833333333334,0.13803333333333334,0.1429
2005-12-31,0.11845161290322581,0.08364516129032258,0.14058064516129032,0.11219354838709678,0.11371774193548387
2006-01-31,0.1563548387096774,0.12151612903225806,0.154,0.14461290322580644,0.14412096774193547
2006-02-28,0.18742857142857144,0.15475,0.1895,0.17578571428571427,0.17686607142857144
2006-03-31,0.24212903225806454,0.1847741935483871,0.25370967741935485,0.23099999999999998,0.2279032258064516
2006-04-30,0.26166666666666666,0.23746666666666666,0.28576666666666667,0.23973333333333333,0.2561583333333333
2006-05-31,0.26841935483870966,0.2674193548387097,0.27745161290322584,0.2547741935483871,0.2670161290322581
2006-06-30,0.249,0.2507,0.2720666666666667,0.2564,0.25704166666666667
2006-07-31,0.23274193548387095,0.21935483870967742,0.23632258064516132,0.22887096774193547,0.22932258064516128
2006-08-31,0.2328709677419355,0.21738709677419354,0.20006451612903225,0.22938709677419353,0.21992741935483873
2006-09-30,0.1897,0.17766666666666667,0.15346666666666667,0.22603333333333334,0.18671666666666667
2006-10-31,0.1880967741935484,0.17093548387096774,0.19764516129032259,0.19303225806451613,0.1874274193548387
2006-11-30,0.14413333333333334,0.11766666666666667,0.1286,0.14943333333333333,0.13495833333333335
2006-12-31,0.11512903225806452,0.11174193548387097,0.13016129032258064,0.10977419354838709,0.11670161290322581
2007-01-31,0.138,0.13251612903225804,0.1414516129032258,0.1454516129032258,0.13935483870967744
2007-02-28,0.17057142857142857,0.14485714285714285,0.16489285714285715,0.16489285714285715,0.1613035714285714
2007-03-31,0.2265483870967742,0.2144516129032258,0.22461290322580646,0.22825806451612904,0.22346774193548388
2007-04-30,0.23803333333333335,0.25576666666666664,0.26030000000000003,0.2643333333333333,0.2546083333333333
2007-05-31,0.2678387096774194,0.26406451612903226,0.270516129032258,0.27561290322580645,0.269508064516129
2007-06-30,0.23876666666666668,0.23416666666666666,0.2521,0.2577333333333333,0.24569166666666667
2007-07-31,0.2509677419354839,0.22961290322580646,0.2178709677419355,0.2540322580645161,0.2381209677419355
2007-08-31,0.24567741935483872,0.24438709677419357,0.20016129032258065,0.2321875,0.23018548387096774
2007-09-30,0.2094,0.20983333333333334,0.15686666666666668,0.20365384615384616,0.19545
2007-10-31,0.17970967741935484,0.17400000000000002,0.1520967741935484,0.1778709677419355,0.17091935483870968
2007-11-30,0.1717,0.1611,0.16290000000000002,0.16613333333333333,0.16545833333333335
2007-12-31,0.14383870967741935,0.1472258064516129,0.14309677419354838,0.1424516129032258,0.14415322580645162
2008-01-31,0.15151612903225806,0.14509999999999998,0.14338709677419356,0.14490322580645162,0.1460215053763441
2008-02-29,0.1713448275862069,0.18013793103448278,0.17627586206896553,0.1759655172413793,0.17593103448275862
2008-03-31,0.21025806451612902,0.21216129032258063,0.2039032258064516,0.207,0.20833064516129032
2008-04-30,0.2657,0.24163333333333334,0.2585,0.2551333333333333,0.2552416666666667
2008-05-31,0.27983870967741936,0.271,0.27699999999999997,0.27322580645161293,0.2752661290322581
2008-06-30,0.2535,0.19266666666666668,0.23733333333333334,0.23613333333333333,0.22990833333333333
2008-07-31,0.23793548387096775,0.09477777777777778,0.2302258064516129,0.23206451612903226,0.2121747311827957
2008-08-31,0.17012903225806453,0.13493548387096774,0.18716129032258066,0.20274193548387098,0.17374193548387099
2008-09-30,0.13426666666666665,0.17733333333333334,0.18683333333333335,0.20936666666666667,0.17695000000000002
2008-10-31,0.13761290322580647,0.17970967741935484,0.16758064516129034,0.1817741935483871,0.16666935483870965
2008-11-30,0.1229,0.09776666666666665,0.17693333333333333,0.17223333333333332,0.14245833333333333
2008-12-31,0.1259032258064516,0.08861290322580645,0.1428064516129032,0.14219354838709677,0.12487903225806453
2009-01-31,0.13029032258064516,0.10619354838709677,0.1599032258064516,0.15493548387096773,0.13783064516129034
2009-02-28,0.1650357142857143,0.15435714285714286,0.2089642857142857,0.2000357142857143,0.1820982142857143
2009-03-31,0.17541935483870966,0.17587096774193547,0.22661290322580646,0.21574193548387097,0.19841129032258062
2009-04-30,0.19176666666666667,0.1511,0.27096666666666663,0.26063333333333333,0.21861666666666665
2009-05-31,0.22774193548387098,0.25074193548387097,0.259,0.24696774193548385,0.24611290322580645
2009-06-30,0.2506333333333333,0.25116666666666665,0.2581,0.24496666666666667,0.2512166666666667
2009-07-31,0.21051612903225805,0.24348387096774193,0.1221,0.20519354838709677,0.19638978494623657
2009-08-31,0.23003225806451613,0.21929032258064515,0.22403225806451613,0.20461290322580644,0.21949193548387097
2009-09-30,0.1971,0.1724,0.20986666666666667,0.18233333333333332,0.19042499999999998
2009-10-31,0.12180645161290322,0.12606451612903224,0.20383870967741935,0.2056451612903226,0.16433870967741934
2009-11-30,0.07143333333333333,0.0908,0.14703333333333332,0.15116666666666667,0.11510833333333334
2009-12-31,0.09593548387096774,0.07093548387096774,0.12006451612903225,0.11496774193548387,0.1004758064516129
2010-01-31,0.08490322580645161,0.08832258064516128,0.1361290322580645,0.13635483870967743,0.11142741935483871
2010-02-28,0.09857142857142856,0.08707142857142858,0.16389285714285715,0.16614285714285715,0.12891964285714286
2010-03-31,0.11161290322580646,0.11480645161290323,0.20729032258064517,0.2132258064516129,0.16173387096774194
2010-04-30,0.16623333333333334,0.0749,0.23446666666666666,0.23779999999999998,0.17835
2010-05-31,0.26161290322580644,0.14771428571428571,0.27890322580645166,0.24916129032258066,0.25573655913978494
2010-06-30,0.24096666666666666,0.23632,0.26946666666666663,0.2661,0.2548694444444444
2010-07-31,0.1712258064516129,0.1756451612903226,0.24119354838709678,0.21596774193548388,0.20100806451612904
2010-08-31,0.17822580645161293,0.19974193548387098,0.20316129032258065,0.1921935483870968,0.1933306451612903
2010-09-30,0.10677272727272728,0.18842857142857142,0.21023333333333336,0.20383333333333334,0.17999722222222223
2010-10-31,0.12570967741935485,0.3427222222222222,0.2036774193548387,0.20474193548387096,0.2001478494623656
2010-11-30,0.08253333333333333,,0.16283333333333333,0.15288888888888888,0.1323222222222222
2010-12-31,0.0817741935483871,,0.14103225806451614,0.14929032258064517,0.12403225806451613
2011-01-31,0.07761290322580645,0.06035714285714285,0.1390967741935484,0.14161290322580644,0.10623924731182796
2011-02-28,0.09196428571428572,0.008,0.17942857142857144,0.16632142857142856,0.14486011904761906
2011-03-31,0.11003225806451614,0.0902,0.2255483870967742,0.18383870967741936,0.15452419354838712
2011-04-30,0.2248,0.2394736842105263,0.2636,0.29313333333333336,0.25977500000000003
2011-05-31,0.2888064516129032,0.22875,0.286,0.3074516129032258,0.2842795698924731
2011-06-30,0.26713333333333333,0.29091666666666666,0.2587,0.2838333333333333,0.2764666666666667
2011-07-31,0.24448387096774193,0.19974193548387098,0.1643225806451613,0.2283225806451613,0.20921774193548387
2011-08-31,0.2069677419354839,0.1694516129032258,0.15367741935483872,0.19893548387096774,0.18225806451612905
2011-09-30,0.1762,0.1641,0.21356666666666665,0.23253333333333334,0.1966
2011-10-31,0.16093548387096773,0.1510967741935484,0.15167741935483872,0.1778709677419355,0.16039516129032258
2011-11-30,0.08048275862068965,0.04926666666666667,0.16363333333333333,0.1765,0.12854444444444446
2011-12-31,0.0898,0.0695,0.1288709677419355,0.1490967741935484,0.1245752688172043
2012-01-31,0.10487096774193548,0.07441666666666667,0.1594516129032258,0.1675483870967742,0.13008870967741937
2012-02-29,0.09096296296296297,,0.16689655172413792,0.17193103448275862,0.14570114942528736
2012-03-31,0.13196,,0.2172258064516129,0.2375483870967742,0.20354838709677417
2012-04-30,,,0.2438,0.2576333333333333,0.25071666666666664
2012-05-31,,,0.25751612903225807,0.2681935483870968,0.2628548387096774
2012-06-30,,,0.21836666666666668,0.21723333333333333,0.2178
2012-07-31,,,0.25967741935483873,0.2425483870967742,0.2511129032258065
2012-08-31,,,0.21551612903225806,0.2124193548387097,0.21396774193548387
2012-09-30,,,0.19973333333333335,0.21923333333333334,0.20948333333333333
2012-10-31,,,0.18738709677419355,0.1963225806451613,0.1918548387096774
2012-11-30,,,0.1627333333333333,0.17113333333333333,0.16693333333333332
2012-12-31,,,0.1324516129032258,0.14716129032258066,0.13980645161290323
2013-01-31,,,0.1375483870967742,0.15493548387096773,0.14624193548387096
2013-02-28,,,0.1772142857142857,0.19357142857142856,0.18539285714285714
2013-03-31,,,0.22522580645161291,0.13974193548387095,0.18248387096774193
2013-04-30,,,0.24386666666666665,0.23620000000000002,0.24003333333333335
2013-05-31,,,0.26448387096774195,0.28041935483870967,0.2724516129032258
2013-06-30,,,0.2216,0.23973333333333333,0.23066666666666666
2013-07-31,,,0.19412903225806452,0.1974516129032258,0.19579032258064516
2013-08-31,,,0.18064516129032257,0.22993548387096774,0.20529032258064517
2013-09-30,,,0.13023333333333334,0.179,0.15461666666666668
2013-10-31,,,0.18712903225806451,0.18867741935483873,0.1879032258064516
2013-11-30,,,0.13583333333333333,0.1407,0.13826666666666665
2013-12-31,,,0.08774193548387096,0.11883870967741936,0.10329032258064516
2014-01-31,,,0.06838709677419355,0.09203225806451613,0.08020967741935484
2014-02-28,,,0.10853846153846154,0.12907142857142856,0.11958928571428572
2014-03-31,,,,0.16986666666666667,0.16986666666666667
2014-04-30,,,0.25956250000000003,0.24514285714285713,0.24905357142857146
2014-05-31,,,0.26838709677419353,0.24074193548387096,0.25456451612903225
