time,lat,lon,2t
2016-04-01,27.05,-80.85,296.68985
2016-04-01,26.8,-80.85,296.89447
2016-04-01,27.05,-80.6,296.7152
2016-04-01,26.8,-80.6,296.81793
2016-05-01,27.05,-81.1,298.8684
2016-05-01,26.8,-81.1,298.95825
2016-05-01,27.05,-80.85,298.7747
2016-05-01,26.8,-80.85,298.8883
2016-05-01,27.05,-80.6,298.6684
2016-05-01,26.8,-80.6,298.82114
2016-06-01,27.05,-81.1,301.03052
2016-06-01,26.8,-81.1,300.9472
2016-06-01,27.05,-80.85,300.81537
2016-06-01,26.8,-80.85,300.7409
2016-06-01,27.05,-80.6,300.7203
2016-06-01,26.8,-80.6,300.6093
2016-07-01,27.05,-81.1,302.06757
2016-07-01,26.8,-81.1,301.9436
2016-07-01,27.05,-80.85,301.87976
2016-07-01,26.8,-80.85,301.73767
2016-07-01,27.05,-80.6,301.905
2016-07-01,26.8,-80.6,301.60413
2016-08-01,27.05,-81.1,301.2802
2016-08-01,26.8,-81.1,301.1749
2016-08-01,27.05,-80.85,301.22632
2016-08-01,26.8,-80.85,301.12924
2016-08-01,27.05,-80.6,301.26648
2016-08-01,26.8,-80.6,301.0574
2016-09-01,27.05,-81.1,300.61365
2016-09-01,26.8,-81.1,300.64777
2016-09-01,27.05,-80.85,300.46332
2016-09-01,26.8,-80.85,300.5013
2016-09-01,27.05,-80.6,300.5206
2016-09-01,26.8,-80.6,300.3947
2016-10-01,27.05,-81.1,298.56155
2016-10-01,26.8,-81.1,298.6672
2016-10-01,27.05,-80.85,298.535
2016-10-01,26.8,-80.85,298.66647
2016-10-01,27.05,-80.6,298.78067
2016-10-01,26.8,-80.6,298.72818
2016-11-01,27.05,-81.1,294.58658
2016-11-01,26.8,-81.1,294.7933
2016-11-01,27.05,-80.85,295.0438
2016-11-01,26.8,-80.85,295.20126
2016-11-01,27.05,-80.6,295.23724
2016-11-01,26.8,-80.6,295.28677
2016-12-01,27.05,-81.1,295.35394
2016-12-01,26.8,-81.1,295.6016
2016-12-01,27.05,-80.85,295.26807
2016-12-01,26.8,-80.85,295.51642
2016-12-01,27.05,-80.6,295.52744
2016-12-01,26.8,-80.6,295.64526
2017-01-01,27.05,-81.1,292.7791
2017-01-01,26.8,-81.1,292.96844
2017-01-01,27.05,-80.85,292.995
2017-01-01,26.8,-80.85,293.1939
2017-01-01,27.05,-80.6,293.2666
2017-01-01,26.8,-80.6,293.39148
2017-02-01,27.05,-81.1,294.48074
2017-02-01,26.8,-81.1,294.65533
2017-02-01,27.05,-80.85,294.36517
2017-02-01,26.8,-80.85,294.56976
2017-02-01,27.05,-80.6,294.4663
2017-02-01,26.8,-80.6,294.57248
2017-03-01,27.05,-81.1,294.94293
2017-03-01,26.8,-81.1,295.00708
2017-03-01,27.05,-80.85,294.6864
2017-03-01,26.8,-80.85,294.82852
2017-03-01,27.05,-80.6,294.69965
2017-03-01,26.8,-80.6,294.84882
2017-04-01,27.05,-81.1,297.7509
2017-04-01,26.8,-81.1,297.76892
2017-04-01,27.05,-80.85,297.34912
2017-04-01,26.8,-80.85,297.45828
2017-04-01,27.05,-80.6,297.31772
2017-04-01,26.8,-80.6,297.36224
2017-05-01,27.05,-81.1,300.18463
2017-05-01,26.8,-81.1,300.14334
2017-05-01,27.05,-80.85,299.7231
2017-05-01,26.8,-80.85,299.7702
2017-05-01,27.05,-80.6,299.64215
2017-05-01,26.8,-80.6,299.65268
2017-06-01,27.05,-81.1,300.29364
2017-06-01,26.8,-81.1,300.2036
2017-06-01,27.05,-80.85,300.1156
2017-06-01,26.8,-80.85,300.0595
2017-06-01,27.05,-80.6,300.1272
2017-06-01,26.8,-80.6,300.02045
2017-07-01,27.05,-81.1,301.59808
2017-07-01,26.8,-81.1,301.44388
2017-07-01,27.05,-80.85,301.33728
2017-07-01,26.8,-80.85,301.20834
2017-07-01,27.05,-80.6,301.4074
2017-07-01,26.8,-80.6,301.11856
2017-08-01,27.05,-81.1,301.59033
2017-08-01,26.8,-81.1,301.49673
2017-08-01,27.05,-80.85,301.45132
2017-08-01,26.8,-80.85,301.37018
2017-08-01,27.05,-80.6,301.52582
2017-08-01,26.8,-80.6,301.2964
2017-09-01,27.05,-81.1,300.93158
2017-09-01,26.8,-81.1,300.9708
2017-09-01,27.05,-80.85,300.7137
2017-09-01,26.8,-80.85,300.77863
2017-09-01,27.05,-80.6,300.7956
2017-09-01,26.8,-80.6,300.7103
2017-10-01,27.05,-81.1,298.3119
2017-10-01,26.8,-81.1,298.43036
2017-10-01,27.05,-80.85,298.27597
2017-10-01,26.8,-80.85,298.4242
2017-10-01,27.05,-80.6,298.43683
2017-10-01,26.8,-80.6,298.44058
2017-11-01,27.05,-81.1,295.67798
2017-11-01,26.8,-81.1,295.946
2017-11-01,27.05,-80.85,295.72913
2017-11-01,26.8,-80.85,296.0016
2017-11-01,27.05,-80.6,295.9689
2017-11-01,26.8,-80.6,296.05664
2017-12-01,27.05,-81.1,292.50748
2017-12-01,26.8,-81.1,292.77484
2017-12-01,27.05,-80.85,292.8128
2017-12-01,26.8,-80.85,293.0312
2017-12-01,27.05,-80.6,292.95154
2017-12-01,26.8,-80.6,293.05774
2018-01-01,27.05,-81.1,289.67267
2018-01-01,26.8,-81.1,289.94995
2018-01-01,27.05,-80.85,289.821
2018-01-01,26.8,-80.85,290.1129
2018-01-01,27.05,-80.6,290.27625
2018-01-01,26.8,-80.6,290.51468
2018-02-01,27.05,-81.1,296.21973
2018-02-01,26.8,-81.1,296.4116
2018-02-01,27.05,-80.85,295.7102
2018-02-01,26.8,-80.85,295.9251
2018-02-01,27.05,-80.6,295.76547
2018-02-01,26.8,-80.6,295.77087
2018-03-01,27.05,-81.1,293.09583
2018-03-01,26.8,-81.1,293.25433
2018-03-01,27.05,-80.85,293.22662
2018-03-01,26.8,-80.85,293.413
2018-03-01,27.05,-80.6,293.26614
2018-03-01,26.8,-80.6,293.50516
2018-04-01,27.05,-81.1,297.1543
2018-04-01,26.8,-81.1,297.43823
2018-04-01,27.05,-80.85,296.93604
2018-04-01,26.8,-80.85,297.23663
2018-04-01,27.05,-80.6,296.93826
2018-04-01,26.8,-80.6,297.1031
2018-05-01,27.05,-81.1,298.23517
2018-05-01,26.8,-81.1,298.31674
2018-05-01,27.05,-80.85,298.05753
2018-05-01,26.8,-80.85,298.1491
2018-05-01,27.05,-80.6,298.10977
2018-05-01,26.8,-80.6,298.08783
2018-06-01,27.05,-81.1,300.5325
2018-06-01,26.8,-81.1,300.51193
2018-06-01,27.05,-80.85,300.30914
2018-06-01,26.8,-80.85,300.29318
2018-06-01,27.05,-80.6,300.25272
2018-06-01,26.8,-80.6,300.10538
2018-07-01,27.05,-81.1,301.13986
2018-07-01,26.8,-81.1,301.13446
2018-07-01,27.05,-80.85,300.96808
2018-07-01,26.8,-80.85,300.96497
2018-07-01,27.05,-80.6,300.94128
2018-07-01,26.8,-80.6,300.81036
2018-08-01,27.05,-81.1,301.08057
2018-08-01,26.8,-81.1,300.9775
2018-08-01,27.05,-80.85,300.92908
2018-08-01,26.8,-80.85,300.84747
2018-08-01,27.05,-80.6,300.98087
2018-08-01,26.8,-80.6,300.8221
2018-09-01,27.05,-81.1,301.37933
2018-09-01,26.8,-81.1,301.32867
2018-09-01,27.05,-80.85,301.01114
2018-09-01,26.8,-80.85,301.00018
2018-09-01,27.05,-80.6,301.01285
2018-09-01,26.8,-80.6,300.8436
2018-10-01,27.05,-81.1,299.51187
2018-10-01,26.8,-81.1,299.73978
2018-10-01,27.05,-80.85,299.47986
2018-10-01,26.8,-80.85,299.6816
2018-10-01,27.05,-80.6,299.6212
2018-10-01,26.8,-80.6,299.59845
2018-11-01,27.05,-81.1,295.76697
2018-11-01,26.8,-81.1,296.10123
2018-11-01,27.05,-80.85,296.02386
2018-11-01,26.8,-80.85,296.3306
2018-11-01,27.05,-80.6,296.299
2018-11-01,26.8,-80.6,296.45203
2018-12-01,27.05,-81.1,292.7166
2018-12-01,26.8,-81.1,293.06738
2018-12-01,27.05,-80.85,292.8939
2018-12-01,26.8,-80.85,293.22717
2018-12-01,27.05,-80.6,293.2284
2018-12-01,26.8,-80.6,293.40558
2019-01-01,27.05,-81.1,290.91333
2019-01-01,26.8,-81.1,291.21747
2019-01-01,27.05,-80.85,291.37756
2019-01-01,26.8,-80.85,291.6477
2019-01-01,27.05,-80.6,291.70746
2019-01-01,26.8,-80.6,291.86908
2019-02-01,27.05,-81.1,295.34653
2019-02-01,26.8,-81.1,295.56128
2019-02-01,27.05,-80.85,295.12787
2019-02-01,26.8,-80.85,295.36203
2019-02-01,27.05,-80.6,295.3442
2019-02-01,26.8,-80.6,295.3511
2019-03-01,27.05,-81.1,294.72375
2019-03-01,26.8,-81.1,294.92603
2019-03-01,27.05,-80.85,294.7491
2019-03-01,26.8,-80.85,294.94165
2019-03-01,27.05,-80.6,294.84326
2019-03-01,26.8,-80.6,294.88895
2019-04-01,27.05,-81.1,297.96918
2019-04-01,26.8,-81.1,298.05237
2019-04-01,27.05,-80.85,297.6642
2019-04-01,26.8,-80.85,297.8086
2019-04-01,27.05,-80.6,297.53638
2019-04-01,26.8,-80.6,297.65356
2019-05-01,27.05,-81.1,300.0625
2019-05-01,26.8,-81.1,299.9985
2019-05-01,27.05,-80.85,299.57794
2019-05-01,26.8,-80.85,299.5675
2019-05-01,27.05,-80.6,299.4524
2019-05-01,26.8,-80.6,299.3758
2019-06-01,27.05,-81.1,301.28183
2019-06-01,26.8,-81.1,301.26532
2019-06-01,27.05,-80.85,301.10846
2019-06-01,26.8,-80.85,301.07935
2019-06-01,27.05,-80.6,301.17868
2019-06-01,26.8,-80.6,300.96924
2019-07-01,27.05,-81.1,301.43277
2019-07-01,26.8,-81.1,301.33328
2019-07-01,27.05,-80.85,301.30157
2019-07-01,26.8,-80.85,301.22632
2019-07-01,27.05,-80.6,301.34912
2019-07-01,26.8,-80.6,301.17007
2019-08-01,27.05,-81.1,301.09552
2019-08-01,26.8,-81.1,301.05582
2019-08-01,27.05,-80.85,300.95847
2019-08-01,26.8,-80.85,300.91873
2019-08-01,27.05,-80.6,300.98685
2019-08-01,26.8,-80.6,300.79028
2019-09-01,27.05,-81.1,301.32504
2019-09-01,26.8,-81.1,301.32608
2019-09-01,27.05,-80.85,301.02246
2019-09-01,26.8,-80.85,301.06708
2019-09-01,27.05,-80.6,301.13168
2019-09-01,26.8,-80.6,301.02646
2019-10-01,27.05,-81.1,300.67175
2019-10-01,26.8,-81.1,300.64282
2019-10-01,27.05,-80.85,300.252
2019-10-01,26.8,-80.85,300.27005
2019-10-01,27.05,-80.6,300.2718
2019-10-01,26.8,-80.6,300.1943
2019-11-01,27.05,-81.1,295.48163
2019-11-01,26.8,-81.1,295.65375
2019-11-01,27.05,-80.85,295.73035
2019-11-01,26.8,-80.85,295.89288
2019-11-01,27.05,-80.6,295.78046
2019-11-01,26.8,-80.6,295.96783
2019-12-01,27.05,-81.1,294.35593
2019-12-01,26.8,-81.1,294.4629
2019-12-01,27.05,-80.85,294.40784
2019-12-01,26.8,-80.85,294.543
2019-12-01,27.05,-80.6,294.60205
2019-12-01,26.8,-80.6,294.71167
2020-01-01,27.05,-81.1,292.9875
2020-01-01,26.8,-81.1,293.1656
2020-01-01,27.05,-80.85,293.19598
2020-01-01,26.8,-80.85,293.41174
2020-01-01,27.05,-80.6,293.39496
2020-01-01,26.8,-80.6,293.66086
2020-02-01,27.05,-81.1,294.1404
2020-02-01,26.8,-81.1,294.30292
2020-02-01,27.05,-80.85,294.08185
2020-02-01,26.8,-80.85,294.27594
2020-02-01,27.05,-80.6,294.30685
2020-02-01,26.8,-80.6,294.4442
2020-03-01,27.05,-81.1,297.2551
2020-03-01,26.8,-81.1,297.2381
2020-03-01,27.05,-80.85,296.7971
2020-03-01,26.8,-80.85,296.87234
2020-03-01,27.05,-80.6,296.78214
2020-03-01,26.8,-80.6,296.86453
2020-04-01,27.05,-81.1,299.31006
2020-04-01,26.8,-81.1,299.41565
2020-04-01,27.05,-80.85,298.927
2020-04-01,26.8,-80.85,299.13232
2020-04-01,27.05,-80.6,298.82184
2020-04-01,26.8,-80.6,299.1261
2020-05-01,27.05,-81.1,298.94537
2020-05-01,26.8,-81.1,298.8606
2020-05-01,27.05,-80.85,298.65057
2020-05-01,26.8,-80.85,298.63672
2020-05-01,27.05,-80.6,298.57822
2020-05-01,26.8,-80.6,298.6039
2020-06-01,27.05,-81.1,301.17996
2020-06-01,26.8,-81.1,301.14185
2020-06-01,27.05,-80.85,300.8282
2020-06-01,26.8,-80.85,300.82816
2020-06-01,27.05,-80.6,300.78418
2020-06-01,26.8,-80.6,300.68408
2020-07-01,27.05,-81.1,301.6794
2020-07-01,26.8,-81.1,301.6308
2020-07-01,27.05,-80.85,301.50763
2020-07-01,26.8,-80.85,301.4593
2020-07-01,27.05,-80.6,301.68802
2020-07-01,26.8,-80.6,301.38354
2020-08-01,27.05,-81.1,301.88947
2020-08-01,26.8,-81.1,301.82642
2020-08-01,27.05,-80.85,301.66965
2020-08-01,26.8,-80.85,301.6002
2020-08-01,27.05,-80.6,301.82968
2020-08-01,26.8,-80.6,301.56116
2020-09-01,27.05,-81.1,301.02014
2020-09-01,26.8,-81.1,300.96255
2020-09-01,27.05,-80.85,300.86554
2020-09-01,26.8,-80.85,300.82153
2020-09-01,27.05,-80.6,300.9748
2020-09-01,26.8,-80.6,300.80475
2020-10-01,27.05,-81.1,299.90466
2020-10-01,26.8,-81.1,299.942
2020-10-01,27.05,-80.85,299.77466
2020-10-01,26.8,-80.85,299.80838
2020-10-01,27.05,-80.6,299.8792
2020-10-01,26.8,-80.6,299.74707
2020-11-01,27.05,-81.1,297.05988
2020-11-01,26.8,-81.1,297.17105
2020-11-01,27.05,-80.85,297.03528
2020-11-01,26.8,-80.85,297.15466
2020-11-01,27.05,-80.6,297.27197
2020-11-01,26.8,-80.6,297.2527
2020-12-01,27.05,-81.1,290.802
2020-12-01,26.8,-81.1,291.05417
2020-12-01,27.05,-80.85,291.24634
2020-12-01,26.8,-80.85,291.4617
2020-12-01,27.05,-80.6,291.59613
2020-12-01,26.8,-80.6,291.7272
2021-01-01,27.05,-81.1,291.04327
2021-01-01,26.8,-81.1,291.25317
2021-01-01,27.05,-80.85,291.3181
2021-01-01,26.8,-80.85,291.50873
2021-01-01,27.05,-80.6,291.49323
2021-01-01,26.8,-80.6,291.62628
2021-02-01,27.05,-81.1,294.6693
2021-02-01,26.8,-81.1,294.87677
2021-02-01,27.05,-80.85,294.40106
2021-02-01,26.8,-80.85,294.63644
2021-02-01,27.05,-80.6,294.59595
2021-02-01,26.8,-80.6,294.71295
2021-03-01,27.05,-81.1,295.78125
2021-03-01,26.8,-81.1,295.81564
2021-03-01,27.05,-80.85,295.7254
2021-03-01,26.8,-80.85,295.7781
2021-03-01,27.05,-80.6,295.78012
2021-03-01,26.8,-80.6,295.76678
2021-04-01,27.05,-81.1,297.0218
2021-04-01,26.8,-81.1,297.16275
2021-04-01,27.05,-80.85,296.891
2021-04-01,26.8,-80.85,297.05884
2021-04-01,27.05,-80.6,296.99292
2021-04-01,26.8,-80.6,297.06546
2021-05-01,27.05,-81.1,300.27365
2021-05-01,26.8,-81.1,300.27625
2021-05-01,27.05,-80.85,299.67938
2021-05-01,26.8,-80.85,299.76083
2021-05-01,27.05,-80.6,299.65662
2021-05-01,26.8,-80.6,299.58826
2021-06-01,27.05,-81.1,300.61774
2021-06-01,26.8,-81.1,300.42078
2021-06-01,27.05,-80.85,300.33972
2021-06-01,26.8,-80.85,300.20084
2021-06-01,27.05,-80.6,300.31656
2021-06-01,26.8,-80.6,300.16568
2021-07-01,27.05,-81.1,301.1002
2021-07-01,26.8,-81.1,301.07965
2021-07-01,27.05,-80.85,300.84366
2021-07-01,26.8,-80.85,300.83588
2021-07-01,27.05,-80.6,300.88763
2021-07-01,26.8,-80.6,300.70508
2021-08-01,27.05,-81.1,301.57935
2021-08-01,26.8,-81.1,301.50873
2021-08-01,27.05,-80.85,301.3763
2021-08-01,26.8,-80.85,301.3326
2021-08-01,27.05,-80.6,301.49255
2021-08-01,26.8,-80.6,301.292
2021-09-01,27.05,-81.1,300.3052
2021-09-01,26.8,-81.1,300.3057
2021-09-01,27.05,-80.85,300.22906
2021-09-01,26.8,-80.85,300.22485
2021-09-01,27.05,-80.6,300.3266
2021-09-01,26.8,-80.6,300.11163
2021-10-01,27.05,-81.1,299.32843
2021-10-01,26.8,-81.1,299.45154
2021-10-01,27.05,-80.85,299.23822
2021-10-01,26.8,-80.85,299.3504
2021-10-01,27.05,-80.6,299.4182
2021-10-01,26.8,-80.6,299.2235
2021-11-01,27.05,-81.1,294.06064
2021-11-01,26.8,-81.1,294.35803
2021-11-01,27.05,-80.85,294.35388
2021-11-01,26.8,-80.85,294.65036
2021-11-01,27.05,-80.6,294.7161
2021-11-01,26.8,-80.6,294.79678
2021-12-01,27.05,-81.1,295.19214
2021-12-01,26.8,-81.1,295.4018
2021-12-01,27.05,-80.85,295.08517
2021-12-01,26.8,-80.85,295.26697
2021-12-01,27.05,-80.6,295.18433
2021-12-01,26.8,-80.6,295.16
2022-01-01,27.05,-81.1,291.3384
2022-01-01,26.8,-81.1,291.5109
2022-01-01,27.05,-80.85,291.43484
2022-01-01,26.8,-80.85,291.61993
2022-01-01,27.05,-80.6,291.59113
2022-01-01,26.8,-80.6,291.71796
2022-02-01,27.05,-81.1,294.06
2022-02-01,26.8,-81.1,294.26788
2022-02-01,27.05,-80.85,293.83392
2022-02-01,26.8,-80.85,294.11197
2022-02-01,27.05,-80.6,294.0902
2022-02-01,26.8,-80.6,294.24982
2022-03-01,27.05,-81.1,296.6689
2022-03-01,26.8,-81.1,296.75482
2022-03-01,27.05,-80.85,296.47992
2022-03-01,26.8,-80.85,296.6431
2022-03-01,27.05,-80.6,296.5561
2022-03-01,26.8,-80.6,296.6716
2022-04-01,27.05,-81.1,297.9363
2022-04-01,26.8,-81.1,298.1051
2022-04-01,27.05,-80.85,297.46307
2022-04-01,26.8,-80.85,297.71906
2022-04-01,27.05,-80.6,297.41214
2022-04-01,26.8,-80.6,297.58746
2022-05-01,27.05,-81.1,300.52274
2022-05-01,26.8,-81.1,300.37982
2022-05-01,27.05,-80.85,299.90387
2022-05-01,26.8,-80.85,299.86093
2022-05-01,27.05,-80.6,299.64856
2022-05-01,26.8,-80.6,299.59894
2022-06-01,27.05,-81.1,300.96613
2022-06-01,26.8,-81.1,300.83823
2022-06-01,27.05,-80.85,300.62958
2022-06-01,26.8,-80.85,300.52255
2022-06-01,27.05,-80.6,300.61182
2022-06-01,26.8,-80.6,300.34177
2022-07-01,27.05,-81.1,302.43268
2022-07-01,26.8,-81.1,301.96606
2022-07-01,27.05,-80.85,301.92865
2022-07-01,26.8,-80.85,301.56644
2022-07-01,27.05,-80.6,301.89597
2022-07-01,26.8,-80.6,301.50122
2022-08-01,27.05,-81.1,302.26315
2022-08-01,26.8,-81.1,301.886
2022-08-01,27.05,-80.85,301.9438
2022-08-01,26.8,-80.85,301.65393
2022-08-01,27.05,-80.6,302.07724
2022-08-01,26.8,-80.6,301.70822
2022-09-01,27.05,-81.1,300.77414
2022-09-01,26.8,-81.1,300.66095
2022-09-01,27.05,-80.85,300.70895
2022-09-01,26.8,-80.85,300.6157
2022-09-01,27.05,-80.6,300.70297
2022-09-01,26.8,-80.6,300.56534
2022-10-01,27.05,-81.1,297.93158
2022-10-01,26.8,-81.1,298.0273
2022-10-01,27.05,-80.85,297.90424
2022-10-01,26.8,-80.85,298.05322
2022-10-01,27.05,-80.6,298.05923
2022-10-01,26.8,-80.6,298.07898
2022-11-01,27.05,-81.1,297.07816
2022-11-01,26.8,-81.1,297.20367
2022-11-01,27.05,-80.85,297.16953
2022-11-01,26.8,-80.85,297.32486
2022-11-01,27.05,-80.6,297.36444
2022-11-01,26.8,-80.6,297.40802
2022-12-01,27.05,-81.1,292.80676
2022-12-01,26.8,-81.1,293.01312
2022-12-01,27.05,-80.85,293.1398
2022-12-01,26.8,-80.85,293.3758
2022-12-01,27.05,-80.6,293.42078
2022-12-01,26.8,-80.6,293.58704
2023-01-01,27.05,-81.1,293.06357
2023-01-01,26.8,-81.1,293.18384
2023-01-01,27.05,-80.85,292.82187
2023-01-01,26.8,-80.85,292.98807
2023-01-01,27.05,-80.6,292.99292
2023-01-01,26.8,-80.6,293.05405
2023-02-01,27.05,-81.1,296.08112
2023-02-01,26.8,-81.1,296.196
2023-02-01,27.05,-80.85,295.7719
2023-02-01,26.8,-80.85,295.9428
2023-02-01,27.05,-80.6,295.8273
2023-02-01,26.8,-80.6,295.8862
2023-03-01,27.05,-81.1,296.99503
2023-03-01,26.8,-81.1,296.9946
2023-03-01,27.05,-80.85,296.7303
2023-03-01,26.8,-80.85,296.81802
2023-03-01,27.05,-80.6,296.73685
2023-03-01,26.8,-80.6,296.82855
2023-04-01,27.05,-81.1,298.36578
2023-04-01,26.8,-81.1,298.40988
2023-04-01,27.05,-80.85,298.01398
2023-04-01,26.8,-80.85,298.09845
2023-04-01,27.05,-80.6,298.02203
2023-04-01,26.8,-80.6,297.99265
2023-05-01,27.05,-81.1,299.48474
2023-05-01,26.8,-81.1,299.56525
2023-05-01,27.05,-80.85,299.10208
2023-05-01,26.8,-80.85,299.21783
2023-05-01,27.05,-80.6,299.06564
2023-05-01,26.8,-80.6,299.06674
2023-06-01,27.05,-81.1,300.67938
2023-06-01,26.8,-81.1,300.57178
2023-06-01,27.05,-80.85,300.56302
2023-06-01,26.8,-80.85,300.46085
2023-06-01,27.05,-80.6,300.69498
2023-06-01,26.8,-80.6,300.35815
2023-07-01,27.05,-81.1,302.25717
2023-07-01,26.8,-81.1,302.10028
2023-07-01,27.05,-80.85,302.16934
2023-07-01,26.8,-80.85,302.01593
2023-07-01,27.05,-80.6,302.37125
2023-07-01,26.8,-80.6,301.97296
2023-08-01,27.05,-81.1,302.36722
2023-08-01,26.8,-81.1,302.18454
2023-08-01,27.05,-80.85,302.21222
2023-08-01,26.8,-80.85,302.05878
2023-08-01,27.05,-80.6,302.38986
2023-08-01,26.8,-80.6,302.01233
2023-09-01,27.05,-81.1,300.95926
2023-09-01,26.8,-81.1,300.9289
2023-09-01,27.05,-80.85,300.85425
2023-09-01,26.8,-80.85,300.8653
2023-09-01,27.05,-80.6,300.96313
2023-09-01,26.8,-80.6,300.81378
2023-10-01,27.05,-81.1,298.61304
2023-10-01,26.8,-81.1,298.69165
2023-10-01,27.05,-80.85,298.61108
2023-10-01,26.8,-80.85,298.7617
2023-10-01,27.05,-80.6,298.72665
2023-10-01,26.8,-80.6,298.78122
2023-11-01,27.05,-81.1,295.7497
2023-11-01,26.8,-81.1,295.89005
2023-11-01,27.05,-80.85,295.90234
2023-11-01,26.8,-80.85,296.09607
2023-11-01,27.05,-80.6,296.0977
2023-11-01,26.8,-80.6,296.21164
2023-12-01,27.05,-81.1,292.87726
2023-12-01,26.8,-81.1,292.94543
2023-12-01,27.05,-80.85,293.01434
2023-12-01,26.8,-80.85,293.12408
2023-12-01,27.05,-80.6,293.2722
2023-12-01,26.8,-80.6,293.31305
2024-01-01,27.05,-81.1,291.97867
2024-01-01,26.8,-81.1,292.2277
2024-01-01,27.05,-80.85,291.93024
2024-01-01,26.8,-80.85,292.21918
2024-01-01,27.05,-80.6,292.2185
2024-01-01,26.8,-80.6,292.37027
2024-02-01,27.05,-81.1,291.8343
2024-02-01,26.8,-81.1,291.89566
2024-02-01,27.05,-80.85,291.94556
2024-02-01,26.8,-80.85,292.07358
2024-02-01,27.05,-80.6,292.09595
2024-02-01,26.8,-80.6,292.16025
2024-03-01,27.05,-81.1,296.2771
2024-03-01,26.8,-81.1,296.2691
2024-03-01,27.05,-80.85,295.9956
2024-03-01,26.8,-80.85,296.05856
2024-03-01,27.05,-80.6,295.9278
2024-03-01,26.8,-80.6,295.89655
2024-04-01,27.05,-81.1,296.9751
2024-04-01,26.8,-81.1,296.84375
2024-04-01,27.05,-80.85,296.80994
2024-04-01,26.8,-80.85,296.7688
2024-04-01,27.05,-80.6,296.69537
2024-04-01,26.8,-80.6,296.69498
2024-05-01,27.05,-81.1,301.67215
2024-05-01,26.8,-81.1,301.69257
2024-05-01,27.05,-80.85,301.10718
2024-05-01,26.8,-80.85,301.219
2024-05-01,27.05,-80.6,300.9523
2024-05-01,26.8,-80.6,300.97653
2024-06-01,27.05,-81.1,301.18286
2024-06-01,26.8,-81.1,301.08087
2024-06-01,27.05,-80.85,300.90057
2024-06-01,26.8,-80.85,300.83316
2024-06-01,27.05,-80.6,300.84225
2024-06-01,26.8,-80.6,300.74258
2024-07-01,27.05,-81.1,302.14072
2024-07-01,26.8,-81.1,301.9588
2024-07-01,27.05,-80.85,301.95526
2024-07-01,26.8,-80.85,301.80573
2024-07-01,27.05,-80.6,301.8504
2024-07-01,26.8,-80.6,301.71902
2024-08-01,27.05,-81.1,301.8223
2024-08-01,26.8,-81.1,301.71735
2024-08-01,27.05,-80.85,301.67078
2024-08-01,26.8,-80.85,301.58807
2024-08-01,27.05,-80.6,301.62457
2024-08-01,26.8,-80.6,301.50375
2024-09-01,27.05,-81.1,301.44785
2024-09-01,26.8,-81.1,301.4394
2024-09-01,27.05,-80.85,301.2581
2024-09-01,26.8,-80.85,301.27103
2024-09-01,27.05,-80.6,301.22626
2024-09-01,26.8,-80.6,301.15
2024-10-01,27.05,-81.1,298.51495
2024-10-01,26.8,-81.1,298.662
2024-10-01,27.05,-80.85,298.61493
2024-10-01,26.8,-80.85,298.76404
2024-10-01,27.05,-80.6,298.72037
2024-10-01,26.8,-80.6,298.7734
