time,lat,lon,tp
1998-07-01,26.8,-81.1,0.005693277
1998-07-01,27.05,-80.85,0.0039441786
1998-07-01,26.8,-80.85,0.0042234263
1998-07-01,27.05,-80.6,0.003162106
1998-07-01,26.8,-80.6,0.0037613115
1998-08-01,27.05,-81.1,0.0050947983
1998-08-01,26.8,-81.1,0.005244108
1998-08-01,27.05,-80.85,0.0033606605
1998-08-01,26.8,-80.85,0.0033908205
1998-08-01,27.05,-80.6,0.003010364
1998-08-01,26.8,-80.6,0.0032352523
1998-09-01,27.05,-81.1,0.0057715327
1998-09-01,26.8,-81.1,0.0055069476
1998-09-01,27.05,-80.85,0.004567787
1998-09-01,26.8,-80.85,0.0045572966
1998-09-01,27.05,-80.6,0.004195288
1998-09-01,26.8,-80.6,0.004755184
1998-10-01,27.05,-81.1,0.0011573341
1998-10-01,26.8,-81.1,0.0012200531
1998-10-01,27.05,-80.85,0.00089499913
1998-10-01,26.8,-80.85,0.0009292122
1998-10-01,27.05,-80.6,0.0009849202
1998-10-01,26.8,-80.6,0.0011587571
1998-11-01,27.05,-81.1,0.0043909773
1998-11-01,26.8,-81.1,0.004315242
1998-11-01,27.05,-80.85,0.0043593273
1998-11-01,26.8,-80.85,0.0042938516
1998-11-01,27.05,-80.6,0.004219711
1998-11-01,26.8,-80.6,0.003985375
1998-12-01,27.05,-81.1,0.0007257296
1998-12-01,26.8,-81.1,0.00060746283
1998-12-01,27.05,-80.85,0.00078463764
1998-12-01,26.8,-80.85,0.00069715665
1998-12-01,27.05,-80.6,0.00081919716
1998-12-01,26.8,-80.6,0.0007818064
1999-01-01,27.05,-81.1,0.0009906231
1999-01-01,26.8,-81.1,0.0008818018
1999-01-01,27.05,-80.85,0.00095649576
1999-01-01,26.8,-80.85,0.0008833199
1999-01-01,27.05,-80.6,0.00088309264
1999-01-01,26.8,-80.6,0.0008938047
1999-02-01,27.05,-81.1,0.0004985472
1999-02-01,26.8,-81.1,0.000416602
1999-02-01,27.05,-80.85,0.0005153259
1999-02-01,26.8,-80.85,0.00041999202
1999-02-01,27.05,-80.6,0.0005531339
1999-02-01,26.8,-80.6,0.00045545306
1999-03-01,27.05,-81.1,0.0002574795
1999-03-01,26.8,-81.1,0.00023918085
1999-03-01,27.05,-80.85,0.00022773769
1999-03-01,26.8,-80.85,0.00021934461
1999-03-01,27.05,-80.6,0.00022965528
1999-03-01,26.8,-80.6,0.0002223947
1999-04-01,27.05,-81.1,0.0011756851
1999-04-01,26.8,-81.1,0.0010702966
1999-04-01,27.05,-80.85,0.0009774102
1999-04-01,26.8,-80.85,0.0009410402
1999-04-01,27.05,-80.6,0.0010494015
1999-04-01,26.8,-80.6,0.0011526628
1999-05-01,27.05,-81.1,0.0025902034
1999-05-01,26.8,-81.1,0.0025328042
1999-05-01,27.05,-80.85,0.0016930045
1999-05-01,26.8,-80.85,0.0018530728
1999-05-01,27.05,-80.6,0.0012648643
1999-05-01,26.8,-80.6,0.0018072964
1999-06-01,27.05,-81.1,0.0077358223
1999-06-01,26.8,-81.1,0.008566175
1999-06-01,27.05,-80.85,0.0057866313
1999-06-01,26.8,-80.85,0.00678638
1999-06-01,27.05,-80.6,0.006203506
1999-06-01,26.8,-80.6,0.006996844
1999-07-01,27.05,-81.1,0.0028982798
1999-07-01,26.8,-81.1,0.0031960646
1999-07-01,27.05,-80.85,0.0023255686
1999-07-01,26.8,-80.85,0.0026863257
1999-07-01,27.05,-80.6,0.002188776
1999-07-01,26.8,-80.6,0.0027808885
1999-08-01,27.05,-81.1,0.005189743
1999-08-01,26.8,-81.1,0.0055827163
1999-08-01,27.05,-80.85,0.003912773
1999-08-01,26.8,-80.85,0.004531499
1999-08-01,27.05,-80.6,0.0039840303
1999-08-01,26.8,-80.6,0.005523648
1999-09-01,27.05,-81.1,0.0060264766
1999-09-01,26.8,-81.1,0.0063264817
1999-09-01,27.05,-80.85,0.0058571696
1999-09-01,26.8,-80.85,0.005972564
1999-09-01,27.05,-80.6,0.005660832
1999-09-01,26.8,-80.6,0.0058432966
1999-10-01,27.05,-81.1,0.004216958
1999-10-01,26.8,-81.1,0.004190523
1999-10-01,27.05,-80.85,0.004747737
1999-10-01,26.8,-80.85,0.004746858
1999-10-01,27.05,-80.6,0.004868958
1999-10-01,26.8,-80.6,0.005034361
1999-11-01,27.05,-81.1,0.0015350161
1999-11-01,26.8,-81.1,0.0013633994
1999-11-01,27.05,-80.85,0.0015937341
1999-11-01,26.8,-80.85,0.0013438417
1999-11-01,27.05,-80.6,0.0015486954
1999-11-01,26.8,-80.6,0.0011871262
1999-12-01,27.05,-81.1,0.0006206494
1999-12-01,26.8,-81.1,0.0006229498
1999-12-01,27.05,-80.85,0.00064314646
1999-12-01,26.8,-80.85,0.0006275114
1999-12-01,27.05,-80.6,0.0006924004
1999-12-01,26.8,-80.6,0.0006400936
2000-01-01,27.05,-81.1,0.0008563916
2000-01-01,26.8,-81.1,0.0008533704
2000-01-01,27.05,-80.85,0.0008676383
2000-01-01,26.8,-80.85,0.0008256654
2000-01-01,27.05,-80.6,0.00096110953
2000-01-01,26.8,-80.6,0.0007772404
2000-02-01,27.05,-81.1,0.0006691094
2000-02-01,26.8,-81.1,0.00060174125
2000-02-01,27.05,-80.85,0.00093067694
2000-02-01,26.8,-80.85,0.0008900489
2000-02-01,27.05,-80.6,0.00094300765
2000-02-01,26.8,-80.6,0.0010524865
2000-03-01,27.05,-81.1,0.0013269491
2000-03-01,26.8,-81.1,0.0014360927
2000-03-01,27.05,-80.85,0.0011021725
2000-03-01,26.8,-80.85,0.0012456931
2000-03-01,27.05,-80.6,0.0011493794
2000-03-01,26.8,-80.6,0.0012451194
2000-04-01,27.05,-81.1,0.0019901698
2000-04-01,26.8,-81.1,0.0020045121
2000-04-01,27.05,-80.85,0.0020126668
2000-04-01,26.8,-80.85,0.002064899
2000-04-01,27.05,-80.6,0.0019168002
2000-04-01,26.8,-80.6,0.0019669053
2000-05-01,27.05,-81.1,0.00036312363
2000-05-01,26.8,-81.1,0.0005047815
2000-05-01,27.05,-80.85,0.00016789607
2000-05-01,26.8,-80.85,0.00030403308
2000-05-01,27.05,-80.6,0.00025900177
2000-05-01,26.8,-80.6,0.0002735304
2000-06-01,27.05,-81.1,0.003429251
2000-06-01,26.8,-81.1,0.003838407
2000-06-01,27.05,-80.85,0.002249526
2000-06-01,26.8,-80.85,0.0028258732
2000-06-01,27.05,-80.6,0.002032446
2000-06-01,26.8,-80.6,0.0026298633
2000-07-01,27.05,-81.1,0.0064275153
2000-07-01,26.8,-81.1,0.006057311
2000-07-01,27.05,-80.85,0.0045286305
2000-07-01,26.8,-80.85,0.0043843873
2000-07-01,27.05,-80.6,0.0043484457
2000-07-01,26.8,-80.6,0.004629899
2000-08-01,27.05,-81.1,0.003246185
2000-08-01,26.8,-81.1,0.0038040248
2000-08-01,27.05,-80.85,0.0028275219
2000-08-01,26.8,-80.85,0.0033760038
2000-08-01,27.05,-80.6,0.0027701226
2000-08-01,26.8,-80.6,0.0035513905
2000-09-01,27.05,-81.1,0.0046579875
2000-09-01,26.8,-81.1,0.005128417
2000-09-01,27.05,-80.85,0.004091356
2000-09-01,26.8,-80.85,0.0046065785
2000-09-01,27.05,-80.6,0.003999714
2000-09-01,26.8,-80.6,0.004575316
2000-10-01,27.05,-81.1,0.0018632491
2000-10-01,26.8,-81.1,0.0020559807
2000-10-01,27.05,-80.85,0.002545782
2000-10-01,26.8,-80.85,0.0027116318
2000-10-01,27.05,-80.6,0.0029137214
2000-10-01,26.8,-80.6,0.0031653722
2000-11-01,27.05,-81.1,0.00024834042
2000-11-01,26.8,-81.1,0.000276973
2000-11-01,27.05,-80.85,0.00044394797
2000-11-01,26.8,-80.85,0.00043376302
2000-11-01,27.05,-80.6,0.00046501076
2000-11-01,26.8,-80.6,0.0005016378
2000-12-01,27.05,-81.1,0.00031584757
2000-12-01,26.8,-81.1,0.00028763968
2000-12-01,27.05,-80.85,0.000395159
2000-12-01,26.8,-80.85,0.00037119794
2000-12-01,27.05,-80.6,0.0004379328
2000-12-01,26.8,-80.6,0.00044783833
2001-01-01,27.05,-81.1,0.0006225845
2001-01-01,26.8,-81.1,0.00067556556
2001-01-01,27.05,-80.85,0.0009062728
2001-01-01,26.8,-80.85,0.0009384742
2001-01-01,27.05,-80.6,0.0008632308
2001-01-01,26.8,-80.6,0.0008362895
2001-02-01,27.05,-81.1,0.00014189517
2001-02-01,26.8,-81.1,0.000112139416
2001-02-01,27.05,-80.85,0.00014265886
2001-02-01,26.8,-80.85,0.00011863446
2001-02-01,27.05,-80.6,0.00020179225
2001-02-01,26.8,-80.6,0.00019413306
2001-03-01,27.05,-81.1,0.0043228045
2001-03-01,26.8,-81.1,0.003944613
2001-03-01,27.05,-80.85,0.0050686374
2001-03-01,26.8,-80.85,0.0046948567
2001-03-01,27.05,-80.6,0.004654892
2001-03-01,26.8,-80.6,0.0049953237
2001-04-01,27.05,-81.1,0.00044324365
2001-04-01,26.8,-81.1,0.00038678688
2001-04-01,27.05,-80.85,0.00041922112
2001-04-01,26.8,-80.85,0.0003799398
2001-04-01,27.05,-80.6,0.00042070937
2001-04-01,26.8,-80.6,0.00041807
2001-05-01,27.05,-81.1,0.0031201371
2001-05-01,26.8,-81.1,0.0032338628
2001-05-01,27.05,-80.85,0.0025916526
2001-05-01,26.8,-80.85,0.0028637478
2001-05-01,27.05,-80.6,0.0027004608
2001-05-01,26.8,-80.6,0.0033007094
2001-06-01,27.05,-81.1,0.004048722
2001-06-01,26.8,-81.1,0.0044089425
2001-06-01,27.05,-80.85,0.002784716
2001-06-01,26.8,-80.85,0.0032019485
2001-06-01,27.05,-80.6,0.002650695
2001-06-01,26.8,-80.6,0.0036846567
2001-07-01,27.05,-81.1,0.0083025955
2001-07-01,26.8,-81.1,0.008717444
2001-07-01,27.05,-80.85,0.0058112405
2001-07-01,26.8,-80.85,0.0061439537
2001-07-01,27.05,-80.6,0.004711535
2001-07-01,26.8,-80.6,0.0056448244
2001-08-01,27.05,-81.1,0.004839851
2001-08-01,26.8,-81.1,0.0049975947
2001-08-01,27.05,-80.85,0.0038305656
2001-08-01,26.8,-80.85,0.004105373
2001-08-01,27.05,-80.6,0.0038364665
2001-08-01,26.8,-80.6,0.004371895
2001-09-01,27.05,-81.1,0.011679076
2001-09-01,26.8,-81.1,0.012153469
2001-09-01,27.05,-80.85,0.010984324
2001-09-01,26.8,-80.85,0.011125706
2001-09-01,27.05,-80.6,0.010177456
2001-09-01,26.8,-80.6,0.010744415
2001-10-01,27.05,-81.1,0.0022747086
2001-10-01,26.8,-81.1,0.0023284422
2001-10-01,27.05,-80.85,0.0022224651
2001-10-01,26.8,-80.85,0.0023552494
2001-10-01,27.05,-80.6,0.002539547
2001-10-01,26.8,-80.6,0.0027601884
2001-11-01,27.05,-81.1,0.00072252913
2001-11-01,26.8,-81.1,0.00079952343
2001-11-01,27.05,-80.85,0.0010073648
2001-11-01,26.8,-80.85,0.001113625
2001-11-01,27.05,-80.6,0.0012818144
2001-11-01,26.8,-80.6,0.0014808194
2001-12-01,27.05,-81.1,0.00072592474
2001-12-01,26.8,-81.1,0.00079842634
2001-12-01,27.05,-80.85,0.0007899848
2001-12-01,26.8,-80.85,0.00089079863
2001-12-01,27.05,-80.6,0.0009049026
2001-12-01,26.8,-80.6,0.0010795367
2002-01-01,27.05,-81.1,0.0007758613
2002-01-01,26.8,-81.1,0.000640529
2002-01-01,27.05,-80.85,0.0007228616
2002-01-01,26.8,-80.85,0.00056071836
2002-01-01,27.05,-80.6,0.0005885463
2002-01-01,26.8,-80.6,0.0005515653
2002-02-01,27.05,-81.1,0.002913422
2002-02-01,26.8,-81.1,0.002483732
2002-02-01,27.05,-80.85,0.0029759472
2002-02-01,26.8,-80.85,0.0026741987
2002-02-01,27.05,-80.6,0.0032318598
2002-02-01,26.8,-80.6,0.0028507477
2002-03-01,27.05,-81.1,0.0006389434
2002-03-01,26.8,-81.1,0.000791956
2002-03-01,27.05,-80.85,0.0006751681
2002-03-01,26.8,-80.85,0.0008228759
2002-03-01,27.05,-80.6,0.0007969069
2002-03-01,26.8,-80.6,0.0008644352
2002-04-01,27.05,-81.1,0.0011249308
2002-04-01,26.8,-81.1,0.0013409231
2002-04-01,27.05,-80.85,0.000743625
2002-04-01,26.8,-80.85,0.000960869
2002-04-01,27.05,-80.6,0.00067132455
2002-04-01,26.8,-80.6,0.0007595394
2002-05-01,27.05,-81.1,0.001849063
2002-05-01,26.8,-81.1,0.0022693204
2002-05-01,27.05,-80.85,0.001933329
2002-05-01,26.8,-80.85,0.002371304
2002-05-01,27.05,-80.6,0.0021710175
2002-05-01,26.8,-80.6,0.0025840627
2002-06-01,27.05,-81.1,0.008461632
2002-06-01,26.8,-81.1,0.008587457
2002-06-01,27.05,-80.85,0.0070374683
2002-06-01,26.8,-80.85,0.0073597506
2002-06-01,27.05,-80.6,0.0070719793
2002-06-01,26.8,-80.6,0.008064784
2002-07-01,27.05,-81.1,0.0049999245
2002-07-01,26.8,-81.1,0.005138863
2002-07-01,27.05,-80.85,0.0037824397
2002-07-01,26.8,-80.85,0.0041018315
2002-07-01,27.05,-80.6,0.0033244377
2002-07-01,26.8,-80.6,0.00415786
2002-08-01,27.05,-81.1,0.004452698
2002-08-01,26.8,-81.1,0.004771821
2002-08-01,27.05,-80.85,0.002831392
2002-08-01,26.8,-80.85,0.0032567307
2002-08-01,27.05,-80.6,0.002221994
2002-08-01,26.8,-80.6,0.002941005
2002-09-01,27.05,-81.1,0.0034553912
2002-09-01,26.8,-81.1,0.004023155
2002-09-01,27.05,-80.85,0.0027934518
2002-09-01,26.8,-80.85,0.0031804945
2002-09-01,27.05,-80.6,0.002618244
2002-09-01,26.8,-80.6,0.0029440727
2002-10-01,27.05,-81.1,0.0014265946
2002-10-01,26.8,-81.1,0.0013870543
2002-10-01,27.05,-80.85,0.0012355617
2002-10-01,26.8,-80.85,0.0011935777
2002-10-01,27.05,-80.6,0.0011176264
2002-10-01,26.8,-80.6,0.0012503958
2002-11-01,27.05,-81.1,0.0017829488
2002-11-01,26.8,-81.1,0.0016105573
2002-11-01,27.05,-80.85,0.0020780663
2002-11-01,26.8,-80.85,0.0018608223
2002-11-01,27.05,-80.6,0.0021369557
2002-11-01,26.8,-80.6,0.0019126784
2002-12-01,27.05,-81.1,0.0020079582
2002-12-01,26.8,-81.1,0.0017780259
2002-12-01,27.05,-80.85,0.002114345
2002-12-01,26.8,-80.85,0.0018443733
2002-12-01,27.05,-80.6,0.0019095361
2002-12-01,26.8,-80.6,0.0017845079
2003-01-01,27.05,-81.1,0.0012489299
2003-01-01,26.8,-81.1,0.0012412968
2003-01-01,27.05,-80.85,0.0013900104
2003-01-01,26.8,-80.85,0.0013527016
2003-01-01,27.05,-80.6,0.0012771378
2003-01-01,26.8,-80.6,0.0012764412
2003-02-01,27.05,-81.1,0.000852878
2003-02-01,26.8,-81.1,0.0008320573
2003-02-01,27.05,-80.85,0.0010008204
2003-02-01,26.8,-80.85,0.0009441811
2003-02-01,27.05,-80.6,0.0009521197
2003-02-01,26.8,-80.6,0.0010204415
2003-03-01,27.05,-81.1,0.0022517007
2003-03-01,26.8,-81.1,0.0021636796
2003-03-01,27.05,-80.85,0.0021159512
2003-03-01,26.8,-80.85,0.002133624
2003-03-01,27.05,-80.6,0.002322079
2003-03-01,26.8,-80.6,0.0028321606
2003-04-01,27.05,-81.1,0.0011359837
2003-04-01,26.8,-81.1,0.0012002003
2003-04-01,27.05,-80.85,0.0008736488
2003-04-01,26.8,-80.85,0.00093075004
2003-04-01,27.05,-80.6,0.00094606844
2003-04-01,26.8,-80.6,0.0010405642
2003-05-01,27.05,-81.1,0.003871045
2003-05-01,26.8,-81.1,0.004227928
2003-05-01,27.05,-80.85,0.003558389
2003-05-01,26.8,-80.85,0.0038346117
2003-05-01,27.05,-80.6,0.0034155762
2003-05-01,26.8,-80.6,0.0042692935
2003-06-01,27.05,-81.1,0.0067707673
2003-06-01,26.8,-81.1,0.006837465
2003-06-01,27.05,-80.85,0.0050506964
2003-06-01,26.8,-80.85,0.0054082647
2003-06-01,27.05,-80.6,0.0042540804
2003-06-01,26.8,-80.6,0.005768575
2003-07-01,27.05,-81.1,0.0040698415
2003-07-01,26.8,-81.1,0.003969497
2003-07-01,27.05,-80.85,0.0024203423
2003-07-01,26.8,-80.85,0.0025225345
2003-07-01,27.05,-80.6,0.0021388594
2003-07-01,26.8,-80.6,0.002700216
2003-08-01,27.05,-81.1,0.006774634
2003-08-01,26.8,-81.1,0.0063587725
2003-08-01,27.05,-80.85,0.0045089424
2003-08-01,26.8,-80.85,0.0044134557
2003-08-01,27.05,-80.6,0.0042200387
2003-08-01,26.8,-80.6,0.005247742
2003-09-01,27.05,-81.1,0.005327791
2003-09-01,26.8,-81.1,0.006250769
2003-09-01,27.05,-80.85,0.0047718585
2003-09-01,26.8,-80.85,0.0055609047
2003-09-01,27.05,-80.6,0.0044393837
2003-09-01,26.8,-80.6,0.0054205954
2003-10-01,27.05,-81.1,0.00060308864
2003-10-01,26.8,-81.1,0.00061338535
2003-10-01,27.05,-80.85,0.0007491275
2003-10-01,26.8,-80.85,0.0007729097
2003-10-01,27.05,-80.6,0.0009208857
2003-10-01,26.8,-80.6,0.0009307726
2003-11-01,27.05,-81.1,0.0012104493
2003-11-01,26.8,-81.1,0.0013159644
2003-11-01,27.05,-80.85,0.0014567655
2003-11-01,26.8,-80.85,0.0016511362
2003-11-01,27.05,-80.6,0.0016899984
2003-11-01,26.8,-80.6,0.002047686
2003-12-01,27.05,-81.1,0.0010677122
2003-12-01,26.8,-81.1,0.0010829412
2003-12-01,27.05,-80.85,0.0014066838
2003-12-01,26.8,-80.85,0.0014451139
2003-12-01,27.05,-80.6,0.0016170882
2003-12-01,26.8,-80.6,0.0017288022
2004-01-01,27.05,-81.1,0.0010193263
2004-01-01,26.8,-81.1,0.001031657
2004-01-01,27.05,-80.85,0.0012067382
2004-01-01,26.8,-80.85,0.0012226526
2004-01-01,27.05,-80.6,0.0012624909
2004-01-01,26.8,-80.6,0.0012846191
2004-02-01,27.05,-81.1,0.0020095916
2004-02-01,26.8,-81.1,0.0021163435
2004-02-01,27.05,-80.85,0.002121313
2004-02-01,26.8,-80.85,0.0022541643
2004-02-01,27.05,-80.6,0.0021343292
2004-02-01,26.8,-80.6,0.0021534995
2004-03-01,27.05,-81.1,0.0006038046
2004-03-01,26.8,-81.1,0.00048145116
2004-03-01,27.05,-80.85,0.0004932231
2004-03-01,26.8,-80.85,0.00040015788
2004-03-01,27.05,-80.6,0.00067525567
2004-03-01,26.8,-80.6,0.00050463737
2004-04-01,27.05,-81.1,0.0011492833
2004-04-01,26.8,-81.1,0.0010452433
2004-04-01,27.05,-80.85,0.0010573878
2004-04-01,26.8,-80.85,0.0009685396
2004-04-01,27.05,-80.6,0.0011710837
2004-04-01,26.8,-80.6,0.0012175306
2004-05-01,27.05,-81.1,0.00067060697
2004-05-01,26.8,-81.1,0.0006381895
2004-05-01,27.05,-80.85,0.00067784893
2004-05-01,26.8,-80.85,0.00065842527
2004-05-01,27.05,-80.6,0.00076409685
2004-05-01,26.8,-80.6,0.0009009342
2004-06-01,27.05,-81.1,0.0034886056
2004-06-01,26.8,-81.1,0.0042029675
2004-06-01,27.05,-80.85,0.001953488
2004-06-01,26.8,-80.85,0.002744978
2004-06-01,27.05,-80.6,0.0020393783
2004-06-01,26.8,-80.6,0.0030118877
2004-07-01,27.05,-81.1,0.004187704
2004-07-01,26.8,-81.1,0.0041663656
2004-07-01,27.05,-80.85,0.0027219963
2004-07-01,26.8,-80.85,0.0028345895
2004-07-01,27.05,-80.6,0.0026961279
2004-07-01,26.8,-80.6,0.003455342
2004-08-01,27.05,-81.1,0.008193672
2004-08-01,26.8,-81.1,0.008198798
2004-08-01,27.05,-80.85,0.005617261
2004-08-01,26.8,-80.85,0.005954802
2004-08-01,27.05,-80.6,0.0046951175
2004-08-01,26.8,-80.6,0.005634904
2004-09-01,27.05,-81.1,0.008627411
2004-09-01,26.8,-81.1,0.009367105
2004-09-01,27.05,-80.85,0.010408875
2004-09-01,26.8,-80.85,0.01124179
2004-09-01,27.05,-80.6,0.011987682
2004-09-01,26.8,-80.6,0.013329025
2004-10-01,27.05,-81.1,0.0012447885
2004-10-01,26.8,-81.1,0.001261001
2004-10-01,27.05,-80.85,0.0012890226
2004-10-01,26.8,-80.85,0.001350028
2004-10-01,27.05,-80.6,0.001551447
2004-10-01,26.8,-80.6,0.0014171354
2004-11-01,27.05,-81.1,0.0006691192
2004-11-01,26.8,-81.1,0.00066984934
2004-11-01,27.05,-80.85,0.0009901721
2004-11-01,26.8,-80.85,0.0009544913
2004-11-01,27.05,-80.6,0.0011547555
2004-11-01,26.8,-80.6,0.0011348475
2004-12-01,27.05,-81.1,0.001920216
2004-12-01,26.8,-81.1,0.0015317725
2004-12-01,27.05,-80.85,0.0018439519
2004-12-01,26.8,-80.85,0.00145904
2004-12-01,27.05,-80.6,0.0015389251
2004-12-01,26.8,-80.6,0.0012674408
2005-01-01,27.05,-81.1,0.0012237784
2005-01-01,26.8,-81.1,0.0012965556
2005-01-01,27.05,-80.85,0.001902109
2005-01-01,26.8,-80.85,0.0019433554
2005-01-01,27.05,-80.6,0.0021439549
2005-01-01,26.8,-80.6,0.0022819694
2005-02-01,27.05,-81.1,0.00080064894
2005-02-01,26.8,-81.1,0.0005920215
2005-02-01,27.05,-80.85,0.0008025563
2005-02-01,26.8,-80.85,0.0006099513
2005-02-01,27.05,-80.6,0.0008170514
2005-02-01,26.8,-80.6,0.0007746725
2005-03-01,27.05,-81.1,0.003589147
2005-03-01,26.8,-81.1,0.0030890044
2005-03-01,27.05,-80.85,0.003884652
2005-03-01,26.8,-80.85,0.0034179774
2005-03-01,27.05,-80.6,0.0037050482
2005-03-01,26.8,-80.6,0.003618532
2005-04-01,27.05,-81.1,0.0035948686
2005-04-01,26.8,-81.1,0.0031903468
2005-04-01,27.05,-80.85,0.0033046983
2005-04-01,26.8,-80.85,0.0028479032
2005-04-01,27.05,-80.6,0.003051602
2005-04-01,26.8,-80.6,0.0026919476
2005-05-01,27.05,-81.1,0.0021966926
2005-05-01,26.8,-81.1,0.0022966198
2005-05-01,27.05,-80.85,0.0018054775
2005-05-01,26.8,-80.85,0.001854264
2005-05-01,27.05,-80.6,0.0016424588
2005-05-01,26.8,-80.6,0.0016617111
2005-06-01,27.05,-81.1,0.00712122
2005-06-01,26.8,-81.1,0.0073409528
2005-06-01,27.05,-80.85,0.006702557
2005-06-01,26.8,-80.85,0.0070808977
2005-06-01,27.05,-80.6,0.0066324174
2005-06-01,26.8,-80.6,0.0075464696
2005-07-01,27.05,-81.1,0.0039061436
2005-07-01,26.8,-81.1,0.0043120217
2005-07-01,27.05,-80.85,0.0027870366
2005-07-01,26.8,-80.85,0.003158761
2005-07-01,27.05,-80.6,0.00284682
2005-07-01,26.8,-80.6,0.0029147395
2005-08-01,27.05,-81.1,0.0032673283
2005-08-01,26.8,-81.1,0.0033409996
2005-08-01,27.05,-80.85,0.0022393567
2005-08-01,26.8,-80.85,0.0023176176
2005-08-01,27.05,-80.6,0.0031127138
2005-08-01,26.8,-80.6,0.002875845
2005-09-01,27.05,-81.1,0.0020566173
2005-09-01,26.8,-81.1,0.0025745071
2005-09-01,27.05,-80.85,0.0022171475
2005-09-01,26.8,-80.85,0.0025695302
2005-09-01,27.05,-80.6,0.0028004088
2005-09-01,26.8,-80.6,0.002911169
2005-10-01,27.05,-81.1,0.0071162954
2005-10-01,26.8,-81.1,0.0073172078
2005-10-01,27.05,-80.85,0.007496454
2005-10-01,26.8,-80.85,0.007352911
2005-10-01,27.05,-80.6,0.007207595
2005-10-01,26.8,-80.6,0.006655894
2005-11-01,27.05,-81.1,0.0014033453
2005-11-01,26.8,-81.1,0.0012680427
2005-11-01,27.05,-80.85,0.0014429973
2005-11-01,26.8,-80.85,0.0013603852
2005-11-01,27.05,-80.6,0.0017021359
2005-11-01,26.8,-80.6,0.001743211
2005-12-01,27.05,-81.1,0.00044129696
2005-12-01,26.8,-81.1,0.00035914686
2005-12-01,27.05,-80.85,0.0006056344
2005-12-01,26.8,-80.85,0.00049516466
2005-12-01,27.05,-80.6,0.00063224044
2005-12-01,26.8,-80.6,0.0005769497
2006-01-01,27.05,-81.1,0.0002921729
2006-01-01,26.8,-81.1,0.00026399852
2006-01-01,27.05,-80.85,0.00037758262
2006-01-01,26.8,-80.85,0.00034220354
2006-01-01,27.05,-80.6,0.0004654026
2006-01-01,26.8,-80.6,0.00042914064
2006-02-01,27.05,-81.1,0.0015829445
2006-02-01,26.8,-81.1,0.0013179423
2006-02-01,27.05,-80.85,0.001615362
2006-02-01,26.8,-80.85,0.0014099495
2006-02-01,27.05,-80.6,0.0016356797
2006-02-01,26.8,-80.6,0.0015373023
2006-03-01,27.05,-81.1,0.0004065882
2006-03-01,26.8,-81.1,0.00052012014
2006-03-01,27.05,-80.85,0.00024453807
2006-03-01,26.8,-80.85,0.000327694
2006-03-01,27.05,-80.6,0.00025369483
2006-03-01,26.8,-80.6,0.00046534347
2006-04-01,27.05,-81.1,0.0011258041
2006-04-01,26.8,-81.1,0.0013160175
2006-04-01,27.05,-80.85,0.0012813723
2006-04-01,26.8,-80.85,0.0015462255
2006-04-01,27.05,-80.6,0.0014912551
2006-04-01,26.8,-80.6,0.0016518449
2006-05-01,27.05,-81.1,0.0019737186
2006-05-01,26.8,-81.1,0.0018488916
2006-05-01,27.05,-80.85,0.0018764886
2006-05-01,26.8,-80.85,0.0019715729
2006-05-01,27.05,-80.6,0.0020378681
2006-05-01,26.8,-80.6,0.002723113
2006-06-01,27.05,-81.1,0.00392793
2006-06-01,26.8,-81.1,0.0036243633
2006-06-01,27.05,-80.85,0.0031477944
2006-06-01,26.8,-80.85,0.0029673115
2006-06-01,27.05,-80.6,0.0028612749
2006-06-01,26.8,-80.6,0.003327264
2006-07-01,27.05,-81.1,0.0053819567
2006-07-01,26.8,-81.1,0.005638823
2006-07-01,27.05,-80.85,0.004201457
2006-07-01,26.8,-80.85,0.0048794895
2006-07-01,27.05,-80.6,0.004222527
2006-07-01,26.8,-80.6,0.005565837
2006-08-01,27.05,-81.1,0.0050343247
2006-08-01,26.8,-81.1,0.0052505704
2006-08-01,27.05,-80.85,0.0037211154
2006-08-01,26.8,-80.85,0.0038037274
2006-08-01,27.05,-80.6,0.0036150191
2006-08-01,26.8,-80.6,0.003830788
2006-09-01,27.05,-81.1,0.0043638702
2006-09-01,26.8,-81.1,0.0044030603
2006-09-01,27.05,-80.85,0.0030155831
2006-09-01,26.8,-80.85,0.0031049007
2006-09-01,27.05,-80.6,0.003081476
2006-09-01,26.8,-80.6,0.0030660087
2006-10-01,27.05,-81.1,0.00041110057
2006-10-01,26.8,-81.1,0.00023763243
2006-10-01,27.05,-80.85,0.00044427428
2006-10-01,26.8,-80.85,0.00028954435
2006-10-01,27.05,-80.6,0.00043064344
2006-10-01,26.8,-80.6,0.00037343043
2006-11-01,27.05,-81.1,0.00043636793
2006-11-01,26.8,-81.1,0.0004249611
2006-11-01,27.05,-80.85,0.0006037601
2006-11-01,26.8,-80.85,0.00060660625
2006-11-01,27.05,-80.6,0.0008045607
2006-11-01,26.8,-80.6,0.0007907697
2006-12-01,27.05,-81.1,0.0018451258
2006-12-01,26.8,-81.1,0.0016891852
2006-12-01,27.05,-80.85,0.0018352128
2006-12-01,26.8,-80.85,0.0016834184
2006-12-01,27.05,-80.6,0.0018253296
2006-12-01,26.8,-80.6,0.0016887567
2007-01-01,27.05,-81.1,0.00039861375
2007-01-01,26.8,-81.1,0.00033111149
2007-01-01,27.05,-80.85,0.0005709606
