year,month,time_x,lat,lon,monthly_avg_temp,AirT_0,AirT_1,AirT_2,AirT_3,monthly_avg_observed,time_y,obs_Temp,Forecast_Temp
2002,9,2002-09-01,26.925,-80.85,300.54941,27.771666666666665,28.14,27.982000000000003,27.935333333333332,27.95725,2002-09-15 12:00:00,27.95725,27.399410000000046
2002,10,2002-10-01,26.925,-80.85,299.28436,26.384516129032257,26.62451612903226,26.894193548387097,26.804516129032258,26.676935483870967,2002-10-16 00:00:00,26.676935483870967,26.134360000000015
2002,11,2002-11-01,26.925,-80.85,294.4445616666667,20.336333333333336,20.619666666666667,21.188333333333333,21.030666666666665,20.79375,2002-11-15 12:00:00,20.79375,21.29456166666671
2002,12,2002-12-01,26.925,-80.85,291.7704366666667,17.08483870967742,17.72935483870968,18.246451612903225,17.983548387096775,17.761048387096775,2002-12-16 00:00:00,17.761048387096775,18.620436666666706
2003,1,2003-01-01,26.925,-80.85,287.913225,13.66451612903226,14.280645161290321,14.678064516129032,14.571612903225805,14.298709677419355,2003-01-16 00:00:00,14.298709677419355,14.763225000000034
2003,2,2003-02-01,26.925,-80.85,293.412975,18.735000000000003,19.64071428571429,19.75464285714286,19.378214285714286,19.37714285714286,2003-02-14 12:00:00,19.37714285714286,20.26297500000004
2003,3,2003-03-01,26.925,-80.85,297.1779183333333,23.23516129032258,23.692903225806454,23.99967741935484,24.061935483870965,23.74741935483871,2003-03-16 00:00:00,23.74741935483871,24.027918333333332
2003,4,2003-04-01,26.925,-80.85,296.11216666666667,21.857333333333333,22.453,22.512999999999998,22.651666666666664,22.36875,2003-04-15 12:00:00,22.36875,22.96216666666669
2003,5,2003-05-01,26.925,-80.85,299.76348666666667,26.06483870967742,26.413548387096775,26.48516129032258,26.62548387096774,26.39725806451613,2003-05-16 00:00:00,26.39725806451613,26.613486666666688
2003,6,2003-06-01,26.925,-80.85,299.884905,26.694666666666667,26.908076923076923,27.019333333333336,27.16033333333333,26.968694444444445,2003-06-15 12:00:00,26.968694444444445,26.734905000000026
2003,7,2003-07-01,26.925,-80.85,300.66898,27.41322580645161,27.92290322580645,27.896774193548385,28.004193548387097,27.809274193548386,2003-07-16 00:00:00,27.809274193548386,27.51898
2003,8,2003-08-01,26.925,-80.85,300.2365016666667,26.90096774193548,27.440967741935484,27.438387096774196,27.524193548387096,27.326129032258066,2003-08-16 00:00:00,27.326129032258066,27.08650166666672
2003,9,2003-09-01,26.925,-80.85,299.82281666666665,26.48033333333333,26.987000000000002,27.145666666666667,27.329,26.92113888888889,2003-09-15 12:00:00,26.92113888888889,26.672816666666677
2003,10,2003-10-01,26.925,-80.85,298.57096666666666,24.863870967741935,25.443870967741937,25.903548387096773,24.174545454545456,25.353575268817202,2003-10-16 00:00:00,25.353575268817202,25.420966666666686
2003,11,2003-11-01,26.925,-80.85,296.102595,22.092,22.562666666666665,23.148333333333333,21.939666666666664,22.43566666666667,2003-11-15 12:00:00,22.43566666666667,22.95259500000003
2003,12,2003-12-01,26.925,-80.85,291.05338333333333,16.150645161290324,16.52548387096774,17.209032258064518,15.920322580645163,16.451370967741937,2003-12-16 00:00:00,16.451370967741937,17.903383333333352
2004,1,2004-01-01,26.925,-80.85,290.79365333333334,15.983225806451614,16.56032258064516,17.173870967741934,15.83516129032258,16.38814516129032,2004-01-16 00:00:00,16.38814516129032,17.64365333333336
2004,2,2004-02-01,26.925,-80.85,292.5741316666667,17.717037037037038,18.24037037037037,18.86241379310345,17.541034482758622,18.186810344827588,2004-02-15 00:00:00,18.186810344827588,19.42413166666671
2004,3,2004-03-01,26.925,-80.85,294.31272333333334,20.166774193548385,20.625806451612902,20.88967741935484,19.653225806451612,20.333870967741937,2004-03-16 00:00:00,20.333870967741937,21.16272333333336
2004,4,2004-04-01,26.925,-80.85,295.3388783333333,21.223666666666666,21.647333333333332,21.942666666666664,20.716,21.382416666666664,2004-04-15 12:00:00,21.382416666666664,22.18887833333332
2004,5,2004-05-01,26.925,-80.85,298.58441166666665,24.846774193548388,25.337419354838712,25.333225806451615,24.24451612903226,24.940483870967743,2004-05-16 00:00:00,24.940483870967743,25.434411666666676
2004,6,2004-06-01,26.925,-80.85,300.94897,27.091333333333335,27.649333333333335,27.675172413793106,26.523666666666667,27.228833333333334,2004-06-15 12:00:00,27.228833333333334,27.798969999999997
2004,7,2004-07-01,26.925,-80.85,301.02645666666666,27.412258064516127,27.491290322580646,27.82774193548387,26.73741935483871,27.36717741935484,2004-07-16 00:00:00,27.36717741935484,27.876456666666684
2004,8,2004-08-01,26.925,-80.85,300.56101,27.223548387096773,27.418064516129032,27.934838709677418,26.57225806451613,27.28717741935484,2004-08-16 00:00:00,27.28717741935484,27.411010000000033
2004,9,2004-09-01,26.925,-80.85,300.18079166666666,26.27466666666667,26.814,27.091333333333335,26.215,26.688972222222223,2004-09-15 12:00:00,26.688972222222223,27.030791666666687
2004,10,2004-10-01,26.925,-80.85,297.99996833333336,24.443870967741937,25.093870967741935,25.38032258064516,25.00483870967742,24.980725806451613,2004-10-16 00:00:00,24.980725806451613,24.84996833333338
2004,11,2004-11-01,26.925,-80.85,295.54499333333337,21.60033333333333,22.228666666666665,22.582333333333334,22.244666666666667,22.163999999999998,2004-11-15 12:00:00,22.163999999999998,22.39499333333339
2004,12,2004-12-01,26.925,-80.85,291.6051333333333,16.74290322580645,17.1858064516129,17.86258064516129,17.437741935483874,17.307258064516127,2004-12-16 00:00:00,17.307258064516127,18.455133333333322
2005,1,2005-01-01,26.925,-80.85,291.4764866666667,16.817419354838712,17.36967741935484,17.71193548387097,17.3141935483871,17.303306451612904,2005-01-16 00:00:00,17.303306451612904,18.32648666666671
2005,2,2005-02-01,26.925,-80.85,291.9636483333333,17.533571428571427,18.158214285714287,18.43357142857143,17.997142857142858,18.030625,2005-02-14 12:00:00,18.030625,18.813648333333333
2005,3,2005-03-01,26.925,-80.85,292.969835,18.68032258064516,19.380967741935482,20.39814814814815,19.280967741935484,19.278198924731186,2005-03-16 00:00:00,19.278198924731186,19.819835000000012
2005,4,2005-04-01,26.925,-80.85,294.5711533333333,20.652333333333335,21.325,21.612666666666666,21.232000000000003,21.205499999999997,2005-04-15 12:00:00,21.205499999999997,21.421153333333336
2005,5,2005-05-01,26.925,-80.85,298.04863166666667,24.095161290322583,24.761290322580646,24.899677419354838,24.59193548387097,24.587016129032257,2005-05-16 00:00:00,24.587016129032257,24.898631666666688
2005,6,2005-06-01,26.925,-80.85,299.64559333333335,25.901,26.516666666666666,26.468,26.267,26.288166666666665,2005-06-15 12:00:00,26.288166666666665,26.495593333333375
2005,7,2005-07-01,26.925,-80.85,301.60020833333334,27.95387096774194,28.522222222222222,28.60451612903226,28.364193548387096,28.339086021505377,2005-07-16 00:00:00,28.339086021505377,28.450208333333364
2005,8,2005-08-01,26.925,-80.85,302.03346833333336,28.072903225806453,28.658709677419353,28.73548387096774,28.514193548387098,28.495322580645162,2005-08-16 00:00:00,28.495322580645162,28.883468333333383
2005,9,2005-09-01,26.925,-80.85,300.90332333333333,26.612666666666666,27.363333333333333,27.574333333333335,27.122,27.187444444444445,2005-09-15 12:00:00,27.187444444444445,27.753323333333356
2005,10,2005-10-01,26.925,-80.85,298.18481,24.075161290322583,25.49655172413793,25.171935483870968,25.425,24.750967741935483,2005-10-16 00:00:00,24.750967741935483,25.03481000000005
2005,11,2005-11-01,26.925,-80.85,295.65037666666666,21.178333333333335,21.877000000000002,23.019166666666667,21.88266666666667,21.789388888888887,2005-11-15 12:00:00,21.789388888888887,22.500376666666682
2005,12,2005-12-01,26.925,-80.85,291.61283499999996,17.00709677419355,17.56677419354839,18.245806451612903,17.855806451612903,17.668870967741935,2005-12-16 00:00:00,17.668870967741935,18.462834999999984
2006,1,2006-01-01,26.925,-80.85,292.26011666666665,17.050967741935484,17.739354838709676,18.026129032258066,17.78483870967742,17.65032258064516,2006-01-16 00:00:00,17.65032258064516,19.11011666666667
2006,2,2006-02-01,26.925,-80.85,291.185235,16.611071428571428,17.308214285714286,17.653928571428573,17.532500000000002,17.27642857142857,2006-02-14 12:00:00,17.27642857142857,18.035235
2006,3,2006-03-01,26.925,-80.85,294.1997166666667,19.61935483870968,20.15064516129032,20.523225806451613,20.437741935483867,20.182741935483868,2006-03-16 00:00:00,20.182741935483868,21.04971666666671
2006,4,2006-04-01,26.925,-80.85,297.476565,22.863,23.19,23.813666666666666,23.671,23.384416666666667,2006-04-15 12:00:00,23.384416666666667,24.326565000000016
2006,5,2006-05-01,26.925,-80.85,298.91138166666667,24.381612903225808,24.58677419354839,25.195483870967745,25.093548387096774,24.81435483870968,2006-05-16 00:00:00,24.81435483870968,25.761381666666693
2006,6,2006-06-01,26.925,-80.85,300.54550333333333,26.294,26.632,27.038666666666664,27.008666666666667,26.743333333333332,2006-06-15 12:00:00,26.743333333333332,27.39550333333335
2006,7,2006-07-01,26.925,-80.85,300.54594000000003,26.72225806451613,27.016774193548386,27.338064516129034,27.368709677419353,27.111451612903227,2006-07-16 00:00:00,27.111451612903227,27.395940000000053
2006,8,2006-08-01,26.925,-80.85,301.1533,27.19451612903226,27.252258064516127,27.82,27.853548387096776,27.53008064516129,2006-08-16 00:00:00,27.53008064516129,28.003300000000024
2006,9,2006-09-01,26.925,-80.85,300.26369666666665,26.61,26.777333333333335,27.419333333333334,27.278666666666666,27.021333333333335,2006-09-15 12:00:00,27.021333333333335,27.11369666666667
2006,10,2006-10-01,26.925,-80.85,298.81476833333335,23.856129032258064,24.031935483870967,25.041290322580643,24.83709677419355,24.441612903225806,2006-10-16 00:00:00,24.441612903225806,25.66476833333337
2006,11,2006-11-01,26.925,-80.85,294.26906333333335,19.151333333333334,19.271,20.217,19.996666666666666,19.659,2006-11-15 12:00:00,19.659,21.119063333333372
2006,12,2006-12-01,26.925,-80.85,295.0494733333333,19.80354838709677,19.925806451612903,20.765483870967742,20.529677419354837,20.256129032258066,2006-12-16 00:00:00,20.256129032258066,21.899473333333333
2007,1,2007-01-01,26.925,-80.85,293.70523166666663,18.53806451612903,18.74290322580645,19.663225806451614,19.458387096774196,19.100645161290323,2007-01-16 00:00:00,19.100645161290323,20.555231666666657
2007,2,2007-02-01,26.925,-80.85,291.6006033333333,16.500714285714285,16.84107142857143,17.601785714285715,17.256785714285716,17.050089285714286,2007-02-14 12:00:00,17.050089285714286,18.450603333333333
2007,3,2007-03-01,26.925,-80.85,294.6498516666666,19.960322580645162,20.26322580645161,20.998387096774195,20.7958064516129,20.50443548387097,2007-03-16 00:00:00,20.50443548387097,21.499851666666643
2007,4,2007-04-01,26.925,-80.85,296.19773000000004,21.344333333333335,21.607666666666667,22.408666666666665,22.241333333333333,21.9005,2007-04-15 12:00:00,21.9005,23.04773000000006
2007,5,2007-05-01,26.925,-80.85,298.1992,23.463870967741936,23.677419354838708,24.427096774193547,24.251290322580644,23.954919354838708,2007-05-16 00:00:00,23.954919354838708,25.04920000000004
2007,6,2007-06-01,26.925,-80.85,300.087955,25.675,25.799333333333333,26.444666666666667,26.351666666666667,26.067666666666664,2007-06-15 12:00:00,26.067666666666664,26.937955000000045
2007,7,2007-07-01,26.925,-80.85,301.0447,27.05838709677419,26.77548387096774,27.649032258064516,27.644193548387097,27.281774193548387,2007-07-16 00:00:00,27.281774193548387,27.8947
2007,8,2007-08-01,26.925,-80.85,301.88782,27.755806451612905,27.774193548387096,28.47741935483871,28.425161290322578,28.108145161290324,2007-08-16 00:00:00,28.108145161290324,28.73782
2007,9,2007-09-01,26.925,-80.85,300.5322566666667,26.213,26.288999999999998,27.117666666666665,26.942333333333334,26.6405,2007-09-15 12:00:00,26.6405,27.382256666666706
2007,10,2007-10-01,26.925,-80.85,299.67950666666667,25.434193548387096,25.61741935483871,26.293225806451613,26.05516129032258,25.85,2007-10-16 00:00:00,25.85,26.52950666666669
2007,11,2007-11-01,26.925,-80.85,295.23878666666667,20.352666666666668,20.18933333333333,21.342,21.03666666666667,20.730166666666666,2007-11-15 12:00:00,20.730166666666666,22.088786666666692
2007,12,2007-12-01,26.925,-80.85,295.07964999999996,20.169354838709676,20.216451612903228,21.243225806451612,20.940645161290323,20.642419354838708,2007-12-16 00:00:00,20.642419354838708,21.92964999999998
2008,1,2008-01-01,26.925,-80.85,292.611745,16.930967741935483,17.307000000000002,17.817419354838712,17.421935483870968,17.288037634408603,2008-01-16 00:00:00,17.288037634408603,19.461745000000008
2008,2,2008-02-01,26.925,-80.85,294.73825166666666,19.867241379310343,19.90206896551724,20.82758620689655,20.45862068965517,20.26387931034483,2008-02-15 00:00:00,20.26387931034483,21.58825166666668
2008,3,2008-03-01,26.925,-80.85,294.586955,19.682580645161288,19.884516129032257,20.75258064516129,20.401290322580646,20.18024193548387,2008-03-16 00:00:00,20.18024193548387,21.43695500000001
2008,4,2008-04-01,26.925,-80.85,296.026175,21.55933333333333,21.768666666666668,22.54866666666667,22.260333333333335,22.03425,2008-04-15 12:00:00,22.03425,22.876175000000046
2008,5,2008-05-01,26.925,-80.85,299.31987166666664,24.539677419354838,24.701612903225808,25.501935483870966,25.198387096774194,24.98540322580645,2008-05-16 00:00:00,24.98540322580645,26.169871666666666
2008,6,2008-06-01,26.925,-80.85,300.21049999999997,25.957,25.866333333333333,26.828666666666667,26.511000000000003,26.29075,2008-06-15 12:00:00,26.29075,27.06049999999999
2008,7,2008-07-01,26.925,-80.85,300.15618333333333,26.393548387096775,26.31709677419355,27.186451612903223,26.912580645161288,26.70241935483871,2008-07-16 00:00:00,26.70241935483871,27.006183333333354
2008,8,2008-08-01,26.925,-80.85,300.76465333333334,26.83709677419355,26.85741935483871,27.475161290322582,27.281935483870967,27.112903225806452,2008-08-16 00:00:00,27.112903225806452,27.614653333333365
2008,9,2008-09-01,26.925,-80.85,300.24361,26.415333333333333,26.680999999999997,27.183666666666667,26.933333333333334,26.803333333333335,2008-09-15 12:00:00,26.803333333333335,27.093610000000012
2008,10,2008-10-01,26.925,-80.85,297.2477783333333,23.28258064516129,23.393870967741936,24.401935483870968,24.03258064516129,23.77774193548387,2008-10-16 00:00:00,23.77774193548387,24.097778333333338
2008,11,2008-11-01,26.925,-80.85,292.7798466666667,17.985666666666667,18.088,19.162666666666667,18.740666666666666,18.49425,2008-11-15 12:00:00,18.49425,19.629846666666708
2008,12,2008-12-01,26.925,-80.85,293.2744383333333,18.326129032258066,20.20125,19.35483870967742,18.800967741935484,18.87672043010753,2008-12-16 00:00:00,18.87672043010753,20.12443833333333
2009,1,2009-01-01,26.925,-80.85,290.820925,16.005161290322583,16.69193548387097,17.140645161290323,16.38193548387097,16.55491935483871,2009-01-16 00:00:00,16.55491935483871,17.67092500000001
2009,2,2009-02-01,26.925,-80.85,291.21636,15.904642857142857,16.64464285714286,16.906785714285714,16.84,16.574017857142856,2009-02-14 12:00:00,16.574017857142856,18.06636000000003
2009,3,2009-03-01,26.925,-80.85,294.04774333333336,19.378387096774194,20.169999999999998,20.083870967741937,20.205806451612904,19.95951612903226,2009-03-16 00:00:00,19.95951612903226,20.89774333333338
2009,4,2009-04-01,26.925,-80.85,296.6118583333334,21.368666666666666,22.551,22.628333333333334,22.649,22.299249999999997,2009-04-15 12:00:00,22.299249999999997,23.461858333333396
2009,5,2009-05-01,26.925,-80.85,298.72543833333333,23.72225806451613,25.14032258064516,25.109032258064516,25.226451612903226,24.799516129032256,2009-05-16 00:00:00,24.799516129032256,25.575438333333352
2009,6,2009-06-01,26.925,-80.85,300.39629833333333,26.38566666666667,26.878666666666668,27.130999999999997,27.213,26.902083333333334,2009-06-15 12:00:00,26.902083333333334,27.246298333333357
2009,7,2009-07-01,26.925,-80.85,300.80444833333337,27.108387096774194,27.712903225806453,27.90838709677419,27.955161290322582,27.671209677419355,2009-07-16 00:00:00,27.671209677419355,27.65444833333339
2009,8,2009-08-01,26.925,-80.85,301.29560999999995,27.46548387096774,28.404516129032256,28.265483870967742,28.34193548387097,28.11935483870968,2009-08-16 00:00:00,28.11935483870968,28.145609999999976
2009,9,2009-09-01,26.925,-80.85,300.531295,26.601666666666667,27.471999999999998,27.631333333333334,27.613333333333333,27.329583333333336,2009-09-15 12:00:00,27.329583333333336,27.381295000000023
2009,10,2009-10-01,26.925,-80.85,299.8315283333333,25.11483870967742,25.843225806451613,26.206451612903226,26.206774193548387,25.842822580645162,2009-10-16 00:00:00,25.842822580645162,26.681528333333347
2009,11,2009-11-01,26.925,-80.85,295.83606833333334,20.699,21.657,22.326,22.281,21.74075,2009-11-15 12:00:00,21.74075,22.686068333333367
2009,12,2009-12-01,26.925,-80.85,293.71332,18.006129032258066,19.13967741935484,19.401290322580646,19.337741935483873,18.971209677419353,2009-12-16 00:00:00,18.971209677419353,20.563320000000033
2010,1,2010-01-01,26.925,-80.85,288.43968,12.594193548387098,13.569354838709677,13.712258064516128,13.413548387096775,13.32233870967742,2010-01-16 00:00:00,13.32233870967742,15.289680000000033
2010,2,2010-02-01,26.925,-80.85,288.89709166666665,13.951071428571428,14.229642857142858,14.705357142857142,14.626785714285715,14.378214285714284,2010-02-14 12:00:00,14.378214285714284,15.747091666666677
2010,3,2010-03-01,26.925,-80.85,291.077965,16.712580645161292,16.864193548387096,17.153870967741934,17.17225806451613,16.975725806451614,2010-03-16 00:00:00,16.975725806451614,17.92796500000003
2010,4,2010-04-01,26.925,-80.85,295.95943,22.216333333333335,22.361666666666668,22.392666666666667,22.538333333333334,22.37725,2010-04-15 12:00:00,22.37725,22.80943000000002
2010,5,2010-05-01,26.925,-80.85,299.77638666666667,25.918709677419354,26.071290322580648,26.14032258064516,26.291935483870965,26.105564516129032,2010-05-16 00:00:00,26.105564516129032,26.62638666666669
2010,6,2010-06-01,26.925,-80.85,301.58666666666664,28.213666666666665,28.359333333333332,28.351333333333333,28.601666666666667,28.381500000000003,2010-06-15 12:00:00,28.381500000000003,28.436666666666667
2010,7,2010-07-01,26.925,-80.85,301.73074833333334,28.271935483870966,28.293548387096774,28.261612903225807,28.543870967741935,28.342741935483872,2010-07-16 00:00:00,28.342741935483872,28.58074833333336
2010,8,2010-08-01,26.925,-80.85,301.5239883333333,28.171935483870968,27.92290322580645,27.973870967741934,28.30258064516129,28.092822580645162,2010-08-16 00:00:00,28.092822580645162,28.37398833333333
2010,9,2010-09-01,26.925,-80.85,300.9602233333333,27.348333333333336,27.83923076923077,27.584,27.73933333333333,27.570749999999997,2010-09-15 12:00:00,27.570749999999997,27.81022333333334
2010,10,2010-10-01,26.925,-80.85,298.26825833333334,24.356451612903225,25.770714285714288,24.79548387096774,24.84193548387097,24.738279569892473,2010-10-16 00:00:00,24.738279569892473,25.118258333333358
2010,11,2010-11-01,26.925,-80.85,295.17541,20.767333333333333,23.2175,21.136333333333333,22.09444444444444,21.148388888888892,2010-11-15 12:00:00,21.148388888888892,22.025410000000022
2010,12,2010-12-01,26.925,-80.85,287.6009916666667,12.41451612903226,12.468387096774192,12.95,12.996129032258064,12.707258064516129,2010-12-16 00:00:00,12.707258064516129,14.45099166666671
2011,1,2011-01-01,26.925,-80.85,290.9595483333333,15.595161290322581,15.862580645161291,15.650645161290322,15.911612903225807,15.754999999999999,2011-01-16 00:00:00,15.754999999999999,17.80954833333334
2011,2,2011-02-01,26.925,-80.85,293.82812666666666,19.213214285714287,19.096363636363638,19.712500000000002,19.470357142857143,19.53333333333333,2011-02-14 12:00:00,19.53333333333333,20.678126666666685
2011,3,2011-03-01,26.925,-80.85,295.2345833333333,20.763870967741934,,21.580322580645163,21.274193548387096,21.206129032258065,2011-03-16 00:00:00,21.206129032258065,22.08458333333334
2011,4,2011-04-01,26.925,-80.85,299.110475,24.596999999999998,,25.31066666666667,25.03666666666667,24.981444444444442,2011-04-15 12:00:00,24.981444444444442,25.96047500000003
2011,5,2011-05-01,26.925,-80.85,299.5329566666667,25.333870967741937,25.655714285714286,25.858064516129033,25.633870967741935,25.56956989247312,2011-05-16 00:00:00,25.56956989247312,26.3829566666667
2011,6,2011-06-01,26.925,-80.85,300.9335733333333,26.709999999999997,25.732333333333333,27.250666666666667,27.012666666666668,26.676416666666668,2011-06-15 12:00:00,26.676416666666668,27.783573333333322
2011,7,2011-07-01,26.925,-80.85,301.41284666666667,27.769354838709678,26.90741935483871,28.261290322580646,28.046774193548387,27.746209677419355,2011-07-16 00:00:00,27.746209677419355,28.26284666666669
2011,8,2011-08-01,26.925,-80.85,301.4360633333333,27.937419354838706,26.92258064516129,28.261612903225807,28.09032258064516,27.802983870967743,2011-08-16 00:00:00,27.802983870967743,28.286063333333345
2011,9,2011-09-01,26.925,-80.85,300.4412016666667,27.345666666666666,26.73,27.93166666666667,27.60666666666667,27.60288888888889,2011-09-15 12:00:00,27.60288888888889,27.291201666666723
2011,10,2011-10-01,26.925,-80.85,297.4862316666667,23.48,23.041290322580643,24.481290322580644,23.986129032258066,23.747177419354838,2011-10-16 00:00:00,23.747177419354838,24.33623166666672
2011,11,2011-11-01,26.925,-80.85,295.53177,21.656000000000002,21.014333333333333,22.517666666666667,21.825333333333333,21.753333333333334,2011-11-15 12:00:00,21.753333333333334,22.381770000000017
2011,12,2011-12-01,26.925,-80.85,293.7363216666667,20.046451612903226,19.510967741935485,21.03806451612903,20.34032258064516,20.233951612903226,2011-12-16 00:00:00,20.233951612903226,20.58632166666672
2012,1,2012-01-01,26.925,-80.85,291.31499833333334,17.593870967741935,16.943548387096776,18.606451612903225,17.67774193548387,17.705403225806453,2012-01-16 00:00:00,17.705403225806453,18.164998333333358
2012,2,2012-02-01,26.925,-80.85,294.14297833333336,20.24448275862069,19.692758620689656,20.974482758620688,20.235862068965517,20.28689655172414,2012-02-15 00:00:00,20.28689655172414,20.992978333333383
2012,3,2012-03-01,26.925,-80.85,295.85856,22.330000000000002,22.062580645161294,23.000967741935483,22.48032258064516,22.468467741935484,2012-03-16 00:00:00,22.468467741935484,22.708560000000034
2012,4,2012-04-01,26.925,-80.85,296.56206333333336,23.00766666666667,22.377333333333336,23.600666666666665,23.042333333333332,23.007,2012-04-15 12:00:00,23.007,23.41206333333338
2012,5,2012-05-01,26.925,-80.85,298.91220833333335,25.469354838709677,24.94709677419355,25.90064516129032,25.36967741935484,25.421693548387097,2012-05-16 00:00:00,25.421693548387097,25.762208333333376
2012,6,2012-06-01,26.925,-80.85,299.98178666666666,26.62066666666667,25.901999999999997,27.03966666666667,26.592666666666666,26.53875,2012-06-15 12:00:00,26.53875,26.831786666666687
2012,7,2012-07-01,26.925,-80.85,301.2221666666667,27.97290322580645,26.94,28.062258064516126,27.773548387096774,27.68717741935484,2012-07-16 00:00:00,27.68717741935484,28.072166666666703
2012,8,2012-08-01,26.925,-80.85,301.10581666666667,27.739354838709676,26.919032258064515,28.021290322580644,27.71,27.59741935483871,2012-08-16 00:00:00,27.59741935483871,27.955816666666692
2012,9,2012-09-01,26.925,-80.85,300.10930333333334,26.903333333333332,26.180333333333333,27.35033333333333,26.938666666666666,26.843166666666665,2012-09-15 12:00:00,26.843166666666665,26.959303333333366
2012,10,2012-10-01,26.925,-80.85,298.27805166666667,24.41516129032258,23.895806451612902,25.22225806451613,24.736129032258066,24.56733870967742,2012-10-16 00:00:00,24.56733870967742,25.128051666666693
2012,11,2012-11-01,26.925,-80.85,293.38245666666666,19.112666666666666,18.328333333333333,19.571666666666665,19.14466666666667,19.03933333333333,2012-11-15 12:00:00,19.03933333333333,20.23245666666668
2012,12,2012-12-01,26.925,-80.85,293.53536333333335,19.60709677419355,18.993548387096773,20.27225806451613,19.69483870967742,19.641935483870967,2012-12-16 00:00:00,19.641935483870967,20.385363333333373
2013,1,2013-01-01,26.925,-80.85,294.0095966666667,20.409310344827585,19.596666666666668,20.654193548387095,20.11967741935484,20.12884408602151,2013-01-16 00:00:00,20.12884408602151,20.859596666666732
2013,2,2013-02-01,26.925,-80.85,293.22449,19.190714285714286,18.678571428571427,19.710714285714285,19.232499999999998,19.203125,2013-02-14 12:00:00,19.203125,20.074490000000026
2013,3,2013-03-01,26.925,-80.85,291.48364833333335,17.206451612903226,16.626129032258063,17.982903225806453,17.409354838709675,17.306209677419353,2013-03-16 00:00:00,17.306209677419353,18.33364833333337
2013,4,2013-04-01,26.925,-80.85,297.17040000000003,23.608333333333334,23.118,24.089,23.546666666666667,23.590500000000002,2013-04-15 12:00:00,23.590500000000002,24.020400000000052
2013,5,2013-05-01,26.925,-80.85,297.800175,24.13258064516129,23.825806451612905,24.86258064516129,24.31483870967742,24.283951612903227,2013-05-16 00:00:00,24.283951612903227,24.650175000000047
2013,6,2013-06-01,26.925,-80.85,299.92529666666667,26.920333333333335,26.221666666666668,27.233333333333334,26.763333333333332,26.784666666666666,2013-06-15 12:00:00,26.784666666666666,26.77529666666669
2013,7,2013-07-01,26.925,-80.85,299.9880816666667,26.84,26.336451612903225,27.233870967741936,26.71548387096774,26.781451612903226,2013-07-16 00:00:00,26.781451612903226,26.83808166666671
2013,8,2013-08-01,26.925,-80.85,300.95817833333336,27.870645161290323,27.437096774193545,28.404838709677417,27.80258064516129,27.878790322580645,2013-08-16 00:00:00,27.878790322580645,27.808178333333387
2013,9,2013-09-01,26.925,-80.85,299.81051833333333,26.666666666666668,26.277333333333335,27.436666666666667,26.504,26.721166666666665,2013-09-15 12:00:00,26.721166666666665,26.660518333333357
2013,10,2013-10-01,26.925,-80.85,298.79199166666666,25.338064516129034,24.68032258064516,26.188709677419357,25.413548387096775,25.40516129032258,2013-10-16 00:00:00,25.40516129032258,25.641991666666684
2013,11,2013-11-01,26.925,-80.85,296.1943733333333,22.090333333333334,21.602666666666668,23.0,21.64966666666667,22.08566666666667,2013-11-15 12:00:00,22.08566666666667,23.04437333333334
2013,12,2013-12-01,26.925,-80.85,294.8361916666667,20.64548387096774,20.282258064516128,21.491612903225807,19.223548387096773,20.410725806451612,2013-12-16 00:00:00,20.410725806451612,21.68619166666673
2014,1,2014-01-01,26.925,-80.85,290.5836533333333,16.047096774193548,16.01290322580645,16.98483870967742,16.541612903225804,16.396612903225808,2014-01-16 00:00:00,16.396612903225808,17.433653333333325
2014,2,2014-02-01,26.925,-80.85,294.1157,20.11785714285714,20.101428571428574,20.839285714285715,20.388571428571428,20.361785714285713,2014-02-14 12:00:00,20.361785714285713,20.965700000000027
2014,3,2014-03-01,26.925,-80.85,294.519215,20.29548387096774,20.17225806451613,21.391612903225806,21.039032258064516,20.724596774193547,2014-03-16 00:00:00,20.724596774193547,21.369214999999997
2014,4,2014-04-01,26.925,-80.85,297.0567433333333,23.220333333333333,23.094333333333335,23.764,23.970333333333333,23.51225,2014-04-15 12:00:00,23.51225,23.90674333333334
2014,5,2014-05-01,26.925,-80.85,299.02303,25.228387096774195,25.14483870967742,25.606451612903225,25.841290322580647,25.455241935483873,2014-05-16 00:00:00,25.455241935483873,25.87303000000003
2014,6,2014-06-01,26.925,-80.85,299.91387833333334,26.344333333333335,26.02466666666667,26.692666666666664,26.714333333333332,26.444000000000003,2014-06-15 12:00:00,26.444000000000003,26.763878333333366
2014,7,2014-07-01,26.925,-80.85,300.89018833333336,27.70741935483871,27.30322580645161,27.825806451612905,27.929032258064513,27.691370967741936,2014-07-16 00:00:00,27.691370967741936,27.74018833333338
2014,8,2014-08-01,26.925,-80.85,301.54098500000003,28.365806451612904,27.90774193548387,28.687741935483874,28.718387096774194,28.41991935483871,2014-08-16 00:00:00,28.41991935483871,28.390985000000057
2014,9,2014-09-01,26.925,-80.85,299.93551333333335,26.592,26.448666666666668,26.908666666666665,26.975666666666665,26.73125,2014-09-15 12:00:00,26.73125,26.78551333333337
2014,10,2014-10-01,26.925,-80.85,298.28529333333336,24.82032258064516,24.703870967741935,25.533548387096772,25.450967741935486,25.12717741935484,2014-10-16 00:00:00,25.12717741935484,25.13529333333338
